,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3138.9875,14.684933627395996,5003.200655266516,1.842162177278927e-12,1.0,0.0
0.005,3143.225,14.824594083602754,5003.197277595291,0.3168492476359662,1.0,0.0
0.01,3138.925,15.182880879295329,5003.323281440646,0.5712871302516458,1.0,0.0
0.015,3134.8,14.72299788313055,5003.373664666975,1.0980339972502051,1.0,0.0
0.02,3140.5875,13.967401378998574,5003.370754489573,1.1674587548427755,1.0,0.0
0.025,3138.45,14.028725109757051,5002.787826071142,1.8609466307408984,1.0,0.0
0.03,3137.6125,11.462585458116129,5002.584482565095,2.2588591762030634,1.0,0.0
0.035,3138.3375,15.118500934709779,5003.210121719823,2.3585188705365625,1.0,0.0
0.04,3142.825,15.197650796869555,5002.819126734698,3.1132238611370044,1.0,0.0
0.045,3134.9,15.431070886945877,5003.360036493958,2.8486790738752354,1.0,0.0
0.05,3138.6625,13.43139619868887,5002.527129820634,3.257123866525288,1.0,0.0
0.055,3139.95,12.805647792463105,5003.474361249306,3.4464416119607097,1.0,0.0
0.06,3137.875,14.787707126234345,5002.879336902243,4.427199460157075,1.0,0.0
0.065,3140.5,13.796599358035799,5003.209995327074,5.14743536409437,1.0,0.0
0.07,3137.6,15.356532060432034,5002.975609300685,4.116925821837081,1.0,0.0
0.075,3137.95,14.167858170104788,5002.267924568238,5.3595949624610855,1.0,0.0
0.08,3138.6375,12.731440740675556,5003.371656335183,4.4950900797621305,1.0,0.0
0.085,3139.15,13.124258220796854,5005.019899406861,6.6681824773532234,1.0,0.0
0.09,3136.875,15.491829939416288,5002.700265161247,6.590956627547855,1.0,0.0
0.095,3142.4625,13.169208209751826,5004.434874235071,6.198744809624125,1.0,0.0
0.1,3136.6625,13.078357293145784,5002.496721929883,5.739310120648935,1.0,0.0
