,count,count,size,size
,mean,std,mean,std
0.0,4983.0,0.0,4988.1226922061505,2.7632432659183902e-12
0.005,4983.0,0.0,4988.151540421618,0.4149715004742862
0.01,4983.0,0.0,4988.193270854985,0.6773337701497317
0.015,4983.0,0.0,4988.182443952155,1.0124572781754815
0.02,4983.0,0.0,4988.233654785685,1.527665566608137
0.025,4983.0,0.0,4987.980113152691,1.3574924414866516
0.03,4983.0,0.0,4988.627753457704,1.9902286424035194
0.035,4983.0,0.0,4988.6551974160775,2.2645795940033695
0.04,4983.0,0.0,4989.108737693334,2.3364122189175296
0.045,4983.0,0.0,4988.5756070897005,2.9853704023193925
0.05,4983.0,0.0,4989.337703091101,3.29912978881553
0.055,4983.0,0.0,4989.004670833962,3.2947455306922597
0.06,4983.0,0.0,4988.830635910803,5.025923624334583
0.065,4983.0,0.0,4988.63920514953,4.6906445817875415
0.07,4983.0,0.0,4989.171239383919,4.5716302167133085
0.075,4983.0,0.0,4989.6659735861285,5.017376916933852
0.08,4983.0,0.0,4989.502879579845,5.46510092605416
0.085,4983.0,0.0,4990.1192086394685,5.839525927497246
0.09,4983.0,0.0,4988.668073735455,6.1550387244719165
0.095,4983.0,0.0,4990.826357197908,6.88283424297238
0.1,4983.0,0.0,4988.61817352107,7.524447294128139
