,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,4981.0,0.0,5021.799978822529,0.0,1.0,0.0
0.005,4981.0,0.0,5021.891219727422,0.4317457516575238,1.0,0.0
0.01,4981.0,0.0,5021.860375630482,0.7953788885216456,1.0,0.0
0.015,4981.0,0.0,5021.782980554386,1.0592573887734897,1.0,0.0
0.02,4981.0,0.0,5021.9285018967375,1.2263095154218309,1.0,0.0
0.025,4981.0,0.0,5021.442431545242,1.5944826596785462,1.0,0.0
0.03,4981.0,0.0,5022.01916207894,2.4027892486125175,1.0,0.0
0.035,4981.0,0.0,5022.55013996794,2.5658395706056965,1.0,0.0
0.04,4981.0,0.0,5021.395866809714,2.753484334470685,1.0,0.0
0.045,4981.0,0.0,5021.689851128425,3.626887180574898,1.0,0.0
0.05,4981.0,0.0,5021.639602587445,3.200255830838188,1.0,0.0
0.055,4981.0,0.0,5020.570056431154,3.285009299111516,1.0,0.0
0.06,4981.0,0.0,5021.88760923496,3.6372770726831587,1.0,0.0
0.065,4981.0,0.0,5020.3130203972005,4.244991874824657,1.0,0.0
0.07,4981.0,0.0,5021.459871643618,5.129715446124965,1.0,0.0
0.075,4981.0,0.0,5020.5943400012375,5.690323055901591,1.0,0.0
0.08,4981.0,0.0,5021.017130957337,4.531538357821783,1.0,0.0
0.085,4981.0,0.0,5021.717885580028,5.5268201852507595,1.0,0.0
0.09,4981.0,0.0,5022.020225529917,5.861344177945773,1.0,0.0
0.095,4981.0,0.0,5020.762179636086,7.625300151974903,1.0,0.0
0.1,4981.0,0.0,5021.645939889078,6.270861538732447,1.0,0.0
