,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2820.375,14.436310168531683,5003.200655266541,3.5043473903878348e-12,6.0625,1.649349133477374
0.005,2815.2875,15.395173860828208,5003.1972775952945,0.3168492476477791,6.925,1.6967162856076303
0.01,2817.375,14.516899965742844,5003.3232814406465,0.5712871302412689,6.325,1.8346731700838823
0.015,2817.9,15.346928198444312,5003.373664666976,1.0980339972491677,6.2625,1.5565720884901753
0.02,2822.1125,15.560670137503882,5003.370754489574,1.1674587548468571,6.3875,1.595215201300921
0.025,2817.675,16.706190315921667,5002.787826071146,1.8609466307416205,6.5625,1.5940092172303724
0.03,2820.725,16.474125010809978,5002.584482565097,2.2588591762043206,6.25,1.577079416890439
0.035,2819.65,14.950002143898312,5003.210121719826,2.358518870526444,6.7875,1.6207291015196896
0.04,2818.1375,16.365217767084633,5002.819126734702,3.1132238611357352,6.6625,1.5664245584885017
0.045,2821.125,14.184566369012591,5003.360036493954,2.84867907387468,6.0125,1.7812682747600561
0.05,2823.2,15.819008364655026,5002.527129820637,3.25712386652956,6.1125,1.384379431462491
0.055,2820.275,15.46872361432611,5003.474361249295,3.4464416119556764,6.4375,1.6219152179935221
0.06,2818.0625,14.792230939038443,5002.8793369022505,4.427199460158455,6.4125,1.7646365936623631
0.065,2821.9,17.482298739890282,5003.209995327068,5.147435364098055,6.1125,1.5253730102872614
0.07,2818.9,14.611726937722457,5002.975609300683,4.116925821838298,6.3,1.6322078801741415
0.075,2825.0,17.75871039438942,5002.267924568243,5.359594962453585,6.325,1.4302142568555318
0.08,2819.7,16.276772816911013,5003.3716563351845,4.495090079756667,6.4875,1.6889061093364093
0.085,2817.1625,15.346588821674295,5005.019899406869,6.66818247735948,6.475,1.5273153923444585
0.09,2818.675,16.207607425574526,5002.700265161242,6.590956627552737,6.4375,1.459660568200352
0.095,2819.425,16.031439463817687,5004.43487423507,6.198744809620586,5.85,1.3549529275577936
0.1,2819.45,16.762213304686075,5002.496721929891,5.7393101206547845,6.1375,1.4631696363085807
