,count,count,size,size
,mean,std,mean,std
0.0,2503.0,0.0,1262.9029279053725,2.3027027215986587e-13
0.005,2503.025,2.6456301658317583,1262.9649425943767,2.624107891820445
0.01,2501.6,4.087504410724509,1261.6163725182475,4.105289670662572
0.015,2501.3,4.297882603305361,1261.303020493501,4.224976378891201
0.02,2501.0,5.397055227455536,1261.1671238749063,5.141489759181596
0.025,2501.0,5.306019803378626,1260.8242427723158,5.286937443489581
0.03,2499.075,6.657894870194641,1259.1799737537608,6.953939903627789
0.035,2497.475,7.486697604794856,1257.7215813731495,7.989376742303829
0.04,2497.525,7.1467672447955115,1258.3772528877357,7.229421282300176
0.045,2496.025,8.69272463261442,1256.7157911579939,8.612608774311537
0.05,2495.325,9.219231571515635,1255.999162227345,8.40216201202748
0.055,2495.65,9.466675695192517,1255.7004958329385,9.63580340484547
0.06,2494.425,9.003952123715106,1254.5992472497517,8.791525441656612
0.065,2492.95,9.097618736057623,1252.9684303692757,9.324629612454348
0.07,2493.975,9.603651816112881,1253.778124056145,10.02684253580446
0.075,2492.6,11.19019717522943,1254.1269284124548,11.742374067308461
0.08,2492.675,10.605725352676743,1253.168304420215,10.110278985980965
0.085,2489.475,12.555492209204093,1250.0156355081774,12.13423256573897
0.09,2491.425,10.626255581921018,1251.474762145613,11.458924218180613
0.095,2492.65,12.493177625387672,1254.9153710906298,11.26435661225017
0.1,2493.475,13.262608901411328,1254.1382869824429,12.77142275897976
