,count,count,size,size
,mean,std,mean,std
0.0,2807.05,18.931658466909138,4955.161698019165,22.15971133419078
0.005,2808.375,21.070927230641143,4966.86124321508,29.36720814938103
0.01,2804.975,20.46696838498059,4957.046564202631,28.094900436752667
0.015,2808.5,24.597268974941933,4962.385003029861,24.978202224479727
0.02,2807.5,21.14661881198711,4958.46734590915,30.13855541907851
0.025,2800.525,25.38926433730886,4967.697816601224,32.16787241227967
0.03,2791.95,23.611112116641507,4959.864261385647,39.66880496660249
0.035,2800.025,25.949148990541737,4959.078698568852,36.464231505598434
0.04,2805.225,27.454846379894207,4950.300292678205,32.17557871940586
0.045,2806.975,27.00473605186263,4955.334530107158,28.461535650746338
0.05,2810.0,21.976677614561282,4957.32226542703,30.914612911004202
0.055,2807.7,18.895393550701648,4957.626106995278,28.217011604568903
0.06,2800.125,23.60919801198742,4955.151688446659,29.751600259259405
0.065,2804.75,17.39842315283567,4965.157928721656,29.12314455661701
0.07,2804.0,28.850632131011867,4962.197493666631,38.338125087995536
0.075,2802.7,23.494898518832894,4959.708320242267,29.149840509141466
0.08,2798.675,23.188621767737285,4954.257020092646,26.637641362932392
0.085,2802.775,22.563287062769096,4957.477306914289,28.33040560514822
0.09,2809.475,23.12173746909482,4968.155487331697,31.3101330815657
0.095,2795.725,35.88727901181413,4949.0192405292455,75.6631223513038
0.1,2809.475,27.307355541440966,4964.046657144989,30.70462175731184
