,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2696.4125,16.793957819131535,5009.906602042244,4.2484709203539326e-12,9.0625,1.8368992127900534
0.005,2689.575,14.245804600581485,5009.790557974511,0.37394162192194247,8.5875,1.6790087887859648
0.01,2697.4625,16.221380122447137,5010.128499092363,0.7393385537628901,9.0125,2.1823520010324313
0.015,2690.75,12.107954579637475,5010.097635523735,1.1214925123290334,8.6875,1.9861297889265792
0.02,2690.8875,17.765021632121467,5009.645226013614,1.5324393741099536,8.8125,2.0837820029689853
0.025,2698.9875,19.378645231946454,5010.191994668021,1.7860655044892269,8.4625,1.8925884459229447
0.03,2693.3375,18.245964604782458,5010.089337231615,2.012468519735831,8.7125,1.9640600936025483
0.035,2691.125,16.191066704378716,5009.866491356666,2.4444247642184056,8.875,2.03100960115899
0.04,2691.475,16.72436806517625,5010.013264596268,2.4146781051138104,8.875,1.7750045142593371
0.045,2690.15,15.297980426455156,5009.8288589214735,3.5079106382512495,8.6375,1.790242427359476
0.05,2694.525,15.428474341710542,5010.33192464175,3.9695880854599044,8.6375,1.8570292653342035
0.055,2691.775,19.49422991554168,5009.949887589966,3.937543138118365,8.8375,1.7148951526595975
0.06,2692.025,16.16221852631339,5009.547271298572,3.412531146588545,8.6375,1.8396888672286758
0.065,2694.925,21.33540154237457,5009.2746640654395,4.233332064616341,9.3375,1.8094747077394362
0.07,2681.8625,16.476474098482022,5009.251705217716,5.7456540559795695,9.0375,1.5623269134900624
0.075,2691.4625,16.661943240933894,5010.6051764492295,5.438876373778593,8.975,2.2157651916697727
0.08,2690.125,16.383133133868238,5011.172188797608,5.466425961554733,8.6875,1.7783869816241504
0.085,2693.1,21.115737234924076,5009.770393761583,4.969546396038341,8.5125,1.8027311900529552
0.09,2689.475,18.95877781952878,5010.81479995201,5.351549147969504,9.0,1.8432134703923735
0.095,2685.625,17.740562677169066,5011.310307277358,7.217262301014092,8.5125,1.3890021321354853
0.1,2684.5,14.214474385332792,5013.197751434278,6.261357907624398,8.35,1.6953934570945395
