,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2487.0,0.0,1136.0339067441691,1.1513513607993293e-12,13.0,0.0
0.005,2487.0,0.0,1135.9213397525912,0.2223622809702429,13.075,0.2667467828369184
0.01,2487.0,0.0,1135.8546568756028,0.592869133987949,13.4,0.6324555320336758
0.015,2487.0,0.0,1135.7340009430227,0.7465435860519604,13.5,0.6793662204867574
0.02,2487.0,0.0,1135.206540924092,1.1475493078729,13.525,0.8469401940560459
0.025,2487.0,0.0,1134.993627678875,1.3379138341691952,13.425,0.9577618139744827
0.03,2487.0,0.0,1134.454800682103,1.407666458458963,13.45,1.3765434228064857
0.035,2487.0,0.0,1134.024871703176,1.5001416915510362,13.325,0.9710554659486333
0.04,2487.0,0.0,1132.8873907931702,1.3987729945220904,13.275,1.5019218457593693
0.045,2487.0,0.0,1132.7486517858456,2.1676555213252735,13.275,1.2807750057619862
0.05,2487.0,0.0,1131.657228051878,3.091850790729795,13.45,1.6786746909239794
0.055,2487.0,0.0,1130.704624765734,2.782178235133944,13.075,1.7004901254246276
0.06,2487.0,0.0,1129.6758558254921,2.591157318417098,12.975,1.6406299603099619
0.065,2487.0,0.0,1128.765038025959,3.041741558505829,12.775,1.440930966869007
0.07,2487.0,0.0,1128.3382155594065,3.5631016823029613,13.1,1.6763819404468692
0.075,2487.0,0.0,1127.5957890462635,3.1801788244317537,13.15,1.5615574079941914
0.08,2487.0,0.0,1125.2085760879809,4.106011612249364,12.575,1.615430402281505
0.085,2487.0,0.0,1124.4501955289256,3.67401496792005,12.575,1.5340160130210925
0.09,2487.0,0.0,1123.3089983359455,4.0983783987449725,12.7,2.1507303470312182
0.095,2487.0,0.0,1121.1084978357976,4.319334413115613,12.525,1.9740301091409098
0.1,2487.0,0.0,1119.765725673679,4.2136753020741455,13.075,2.23477756594046
