,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2978.3,6.519005744546933,4964.4899181422425,19.924137440286515,1.0375,0.13337339141845922
0.005,2937.9375,197.31545053348145,4856.790620953534,533.5806612878,2.2875,7.038253990214421
0.01,2979.9875,6.904557673498473,4979.60599289287,17.30326411556809,1.1125,0.239858398397995
0.015,2953.7,176.3922929882171,4901.585119457823,449.0112174589196,2.125,6.873164090532439
0.02,2981.925,6.819607853978945,4979.20488505518,53.77916982135051,1.0125,0.07905694150420947
0.025,2959.3875,100.92714353077695,4895.290095687509,358.29478323134316,1.3375,1.3746211599321945
0.03,2963.7375,98.81989493323388,4923.4629638251845,318.1675496002317,1.2625,1.265860911061656
0.035,2979.175,7.113142404858411,4967.154260059985,75.35272208731145,1.0875,0.22324816592694233
0.04,2977.6,20.782203925474317,4955.4849571862605,156.97263673282626,1.1,0.23204774044612855
0.045,2980.2375,5.864919065172651,4982.523407632303,16.835710482689436,1.1,0.2025478734167333
0.05,2967.3,56.89044802884819,4920.117454955258,254.55026877514473,1.225,0.8082110666188185
0.055,2929.9125,233.0679962272483,4849.231677729656,567.9234237689925,3.7375,15.7492317679959
0.06,2979.0,6.861262498762388,4972.8388496200405,30.93153173947621,1.0625,0.1674660317642709
0.065,2979.4875,5.090825710064767,4979.740473855682,20.235767556378836,1.0375,0.1749542064626466
0.07,2977.925,7.189335050026427,4977.309907431905,19.332330836063054,1.0625,0.1674660317642709
0.075,2977.45,7.67513467684394,4972.33905262543,19.33499620892052,1.075,0.18081014266989473
0.08,2978.625,7.803475557034235,4969.1350620630255,53.7933231254312,1.025,0.11036071393157611
0.085,2976.6625,8.483307515954873,4975.43482020922,42.81107920243747,1.075,0.21333733970597016
0.09,2964.6,66.65565934770223,4934.649512559006,242.62396589938177,1.075,0.2667467828369187
0.095,2954.5625,107.31460981976886,4902.57951833565,354.89896313635495,1.425,2.001762044312779
0.1,2975.5375,9.251048104168575,4972.149486192428,51.68063555161842,1.05,0.15191090506255003
