,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3330.0,0.0,3114.5015627642447,1.3816216329591951e-12,1.0,0.0
0.005,3330.025,0.8002403485107551,3115.544109245806,1.8046973382345113,1.0,0.0
0.01,3329.625,0.9250779592927456,3116.186515836462,2.7390877129705893,1.0,0.0
0.015,3329.575,1.2787714456682284,3118.184507201832,3.784052772485902,1.0,0.0
0.02,3329.475,1.0618682133692972,3117.3240918544934,3.777453979791964,1.0,0.0
0.025,3329.175,1.677719759001362,3119.375798876245,5.098665119587874,1.0,0.0
0.03,3329.25,1.5811388300841898,3116.9410060531386,5.924782192249123,1.0,0.0
0.035,3329.15,1.9813230492882847,3118.060924354755,5.752724043213628,1.0,0.0
0.04,3329.275,2.2757078357834417,3120.6857657120536,6.17302500306777,1.0,0.0
0.045,3328.525,2.24165117714599,3117.5566678435957,8.734995402560246,1.0,0.0
0.05,3329.575,2.7724607231732716,3120.1588359866937,7.586843554766366,1.0,0.0
0.055,3329.15,2.4760390204456058,3118.9360701924697,8.18471322025045,1.0,0.0
0.06,3328.375,3.1106722828485247,3116.468379487499,9.286755860035445,1.0,0.0
0.065,3328.375,2.723944161481985,3116.80522367323,9.725369398686292,1.0,0.0
0.07,3330.175,2.6879360111431225,3120.447876206964,9.92979236586076,1.0,0.0
0.075,3329.125,2.8750696758558116,3119.5038409778585,11.864977291209492,1.0,0.0
0.08,3329.85,3.460769145280148,3118.562219213601,11.209595260253735,1.0,0.0
0.085,3329.4,3.6147844564602565,3119.254339234421,12.482161669225304,1.0,0.0
0.09,3330.075,3.489085546202319,3119.6987263005385,12.587000585146525,1.0,0.0
0.095,3328.925,3.0833506583019843,3120.3588319151845,11.95009248022257,1.0,0.0
0.1,3327.775,3.7722842158469727,3116.670751356295,13.381224880738593,1.0,0.0
