,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2983.6125,6.420607348058959,4962.842280189514,17.143532809741878,1.2375,0.27706104113140945
0.005,2983.0625,6.631497781083307,4954.97989674625,58.26514106731108,1.15,0.2581988897471611
0.01,2983.325,5.365547741293761,4966.378801149053,19.282901631688485,1.15,0.2819347078441735
0.015,2984.0125,7.008682801738467,4953.680665345586,59.3128283750705,1.1875,0.24514516892273006
0.02,2983.225,7.089130357862604,4968.607029485729,16.876358231893846,1.225,0.42290206176626033
0.025,2983.1625,6.55194970003547,4970.7083561144145,20.82940241465028,1.25,0.3396831102433787
0.03,2982.55,7.004394225165977,4967.162961012327,19.180115355631592,1.2375,0.3200060095589553
0.035,2982.9,6.195738816895003,4963.265301537324,16.091899367681155,1.2125,0.27473763708449045
0.04,2982.4875,7.111283468130246,4963.704307283008,16.945556565719762,1.2125,0.297155316377281
0.045,2980.8375,6.241288800995826,4960.1717424973,22.264595911101015,1.2625,0.3578335811447437
0.05,2981.5875,6.8592885741591125,4964.129871783904,22.1365676229243,1.2,0.31622776601683794
0.055,2982.3875,7.941684491598904,4965.177053635484,15.90370075733157,1.2125,0.3375534145765788
0.06,2979.225,6.478712676814578,4963.82614796329,14.434863182158601,1.1,0.20254787341673333
0.065,2981.6375,7.75753355926205,4971.982250370239,18.143679535203567,1.2625,0.3394471372310555
0.07,2979.7,9.006265625264477,4968.038548463589,18.922450086627915,1.1875,0.27003086243366087
0.075,2977.7,7.8787282586949905,4970.985353434558,19.619881228903886,1.15,0.2819347078441735
0.08,2982.325,8.996117396139743,4966.625358575423,19.953559936367064,1.225,0.35716117169158046
0.085,2978.625,8.836658783812945,4966.841956995638,20.382796495872864,1.3,0.35445877847928325
0.09,2979.7375,9.350707843767081,4969.027985610612,18.3724074082743,1.1625,0.286166080521479
0.095,2977.8125,9.753163523593189,4961.190330445765,16.894051946103524,1.1875,0.2928091178347756
0.1,2979.3,9.47520380675198,4969.284088335606,19.20310916420864,1.1875,0.33373373387808003
