,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2490.0,0.0,1106.3114272788666,2.3328046883879187e-13,7.0,0.0
0.005,2490.0,0.0,1106.1808760238414,0.2918693450725198,7.0,0.3244428422615251
0.01,2490.0,0.0,1105.958786306782,0.42745986316855217,7.2,0.6958523739384594
0.015,2490.0,0.0,1105.9000013735972,0.840393534423734,7.5,0.8271701918685112
0.02,2490.0,0.0,1105.7702072223885,0.8750661744722918,7.35,0.9880869341680844
0.025,2490.0,0.0,1105.0212212058655,1.0742071822434813,7.65,1.1367080817685316
0.03,2490.0,0.0,1104.983695384229,1.3467810937801727,7.55,1.1459310165698642
0.035,2490.0,0.0,1104.1543736304193,2.2637225774056904,7.35,0.9333020044867296
0.04,2490.0,0.0,1103.4409230195122,1.5306778940800143,8.25,1.3717065820970682
0.045,2490.0,0.0,1101.3076460769712,2.1136070124193482,7.65,1.2258187382102494
0.05,2490.0,0.0,1101.311769948238,1.6784235144961919,7.55,1.2343760409722457
0.055,2490.0,0.0,1100.97461829959,2.284185135970347,7.95,1.1909748329127612
0.06,2490.0,0.0,1100.3642041781623,2.7485639137082063,8.0,1.4509525002200232
0.065,2490.0,0.0,1098.698986510529,3.5894532848395526,7.65,1.4608937423083819
0.07,2490.0,0.0,1097.33474034787,3.3584606286589542,7.55,1.4680814547887786
0.075,2490.0,0.0,1095.5600641158694,3.129532203813341,7.9,1.7137217117324381
0.08,2490.0,0.0,1096.0775804666396,3.8071678303012044,7.65,1.9269556026896009
0.085,2490.0,0.0,1094.232445700141,4.738259313451304,7.55,1.8771478925557026
0.09,2490.0,0.0,1092.9569187540192,3.9461736493334514,8.15,2.3004576203785834
0.095,2490.0,0.0,1091.307579804275,3.573917389251367,7.3,1.8381913307436344
0.1,2490.0,0.0,1090.964785819142,5.121940091872317,7.8,1.9894458366193601
