,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3643.0,0.0,2418.9176111366723,2.3027027215986586e-12,1.0,0.0
0.005,3643.525,3.2580275612314264,2419.5391552558112,3.937808099263245,1.0,0.0
0.01,3644.9,3.7607964241088285,2420.2167583455603,4.242732344686817,1.0,0.0
0.015,3643.975,6.166441437328338,2418.611730535412,7.318676719795111,1.0,0.0
0.02,3640.25,7.430878058342009,2413.6745929576273,8.175726571868019,1.0,0.0
0.025,3639.925,8.483430305223806,2413.6388562226007,10.327122805114314,1.0,0.0
0.03,3636.775,9.723056130292596,2409.1568640093055,12.778283598434799,1.0,0.0
0.035,3631.75,11.356123390556236,2403.4823644949,15.024771991487478,1.0,0.0
0.04,3623.9,9.870442797850608,2394.6466803050234,12.104824678506121,1.0,0.0
0.045,3622.6,13.329743106378725,2394.0784126103786,15.916372847583236,1.0,0.0
0.05,3614.2,12.193314687849368,2382.3707133230237,15.342433910808749,1.0,0.0
0.055,3606.85,14.936704060974368,2374.4933686899917,17.09262595510567,1.0,0.0
0.06,3597.075,14.265589762854223,2362.994793293964,16.737234097946367,1.0,0.0
0.065,3590.475,15.383953511403552,2355.610554071973,18.4865382299806,1.0,0.0
0.07,3579.825,18.932928173707545,2340.9590752185322,23.082483047683613,1.0,0.0
0.075,3571.025,17.52139717529281,2332.0124185263858,21.862862041864513,1.0,0.0
0.08,3561.8,17.45352803950081,2322.7501969228333,19.77522145146771,1.0,0.0
0.085,3554.525,16.56995659434452,2313.053091083789,22.00572841791066,1.0,0.0
0.09,3536.725,24.483366933701262,2294.410893775758,28.358495033960832,1.0,0.0
0.095,3530.325,20.615388203214383,2285.5267062698513,28.412220558732532,1.0,0.0
0.1,3509.85,23.08906945299286,2264.164308791497,27.517263939893244,1.0,0.0
