,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2989.0,0.0,3732.5807649029143,4.605405443197317e-13,5.0,0.0
0.005,2989.0,0.0,3733.7077103272677,0.7877319652038008,5.075,0.26674678283691855
0.01,2989.0,0.0,3733.193757632437,1.6496192528750628,5.1,0.3789323733725366
0.015,2989.0,0.0,3733.455572672421,1.90100453718572,5.075,0.2667467828369185
0.02,2989.0,0.0,3733.2841407885803,1.546559256229394,5.0,0.0
0.025,2989.0,0.0,3732.617533856964,1.8744237451651953,5.05,0.22072142786315221
0.03,2989.0,0.0,3732.3946860673627,2.5022298628489827,5.05,0.22072142786315221
0.035,2989.0,0.0,3730.983403912389,10.703860619205658,5.025,0.5767948575466908
0.04,2989.0,0.0,3731.1930476667053,7.731396976610434,5.05,0.4500712194354388
0.045,2989.0,0.0,3732.0831829410336,3.4228380609033326,5.075,0.26674678283691866
0.05,2989.0,0.0,3731.1789009173494,7.4354577524546475,5.1,0.49613893835683376
0.055,2989.0,0.0,3730.1051494581916,5.8791092148158945,5.2,0.5638694156883473
0.06,2989.0,0.0,3727.9820952555374,10.93311484816939,5.175,0.4464963318538846
0.065,2989.0,0.0,3728.6179957546874,7.174190874595732,5.125,0.46340434799814917
0.07,2989.0,0.0,3731.4382067735614,4.0021690465661095,5.25,0.4385290096535146
0.075,2989.0,0.0,3727.5196267316232,7.345219343850234,5.375,0.6674674677561601
0.08,2989.0,0.0,3727.9022395449692,5.224488163335807,5.2,0.648469598757583
0.085,2989.0,0.0,3728.843241632033,6.023745979296226,5.075,0.47434164902525705
0.09,2989.0,0.0,3722.2359565631123,33.468041762205914,5.225,0.5304811555656398
0.095,2989.0,0.0,3725.1781940401643,9.04154575990918,5.2,0.6868732574462861
0.1,2989.0,0.0,3720.7254896425875,33.68624685228764,5.2,0.7578647467450736
