,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2983.93125,4.725811387394842,5008.402929001457,12.121502353227593,1.1625,0.1749542064626466
0.005,2983.4125,4.7517034732226175,5009.22803245434,11.672799370176183,1.16875,0.2071440413001394
0.01,2983.15625,4.571962877286085,5005.933045840042,13.412823800219334,1.11875,0.17891679057237184
0.015,2983.8125,5.020710313420009,5006.336887894253,9.830714380617524,1.1875,0.1767766952966369
0.02,2983.0625,5.163589861366824,5007.30970370332,11.50909224138292,1.175,0.17171831436157148
0.025,2984.1625,4.485928855020739,5008.008699245791,10.34430966293961,1.14375,0.1687767072882894
0.03,2982.825,5.491018307316236,5003.19035345366,9.04908581536687,1.1625,0.1838861130267932
0.035,2982.2,4.16917872992407,5009.248954506069,14.64499440138981,1.2,0.1808101426698948
0.04,2982.03125,5.945313684549563,5011.6001270129245,12.62216418442483,1.175,0.24806946917841705
0.045,2981.75625,4.764144762757828,5009.56615245891,13.145718312472097,1.20625,0.23265124664205555
0.05,2980.23125,4.947929993234413,5007.893356752606,12.368415929440603,1.18125,0.16972356861552773
0.055,2980.88125,4.72954011289546,5009.318818446567,13.178749310499576,1.225,0.23204774044612864
0.06,2981.50625,5.167851652778765,5006.442687097806,12.983373599481313,1.23125,0.23607025790358818
0.065,2981.00625,4.849163124995954,5008.904676727349,13.701126114220555,1.175,0.1621173996893957
0.07,2981.6375,6.0388565524889275,5008.593692483685,15.91498265299802,1.16875,0.22207861278477553
0.075,2980.8875,5.3568043238578875,5009.114555425311,15.820571947209965,1.19375,0.21548618255422988
0.08,2979.65625,5.3282289776680525,5005.016631772419,14.572977437309035,1.19375,0.24991985894969593
0.085,2979.3875,6.418610261755084,5012.141115550288,15.41478402795134,1.20625,0.2766992952647332
0.09,2980.56875,7.096402912382571,5006.980544106709,16.603397462691934,1.225,0.2320477404461287
0.095,2979.775,6.315883518193204,5011.529121855824,12.320675091520588,1.14375,0.17801883363342524
0.1,2979.425,4.971134627746416,5007.298560249704,14.076533260879287,1.175,0.20568833780186063
