,count,count,size,size
,mean,std,mean,std
0.0,3634.0,0.0,2352.516768213847,9.210810886394635e-13
0.005,3637.375,3.0186386811242394,2356.607810500659,3.680233095756094
0.01,3637.95,5.6520928731005355,2358.25982032281,6.176332545225868
0.015,3637.85,6.10821221064367,2358.6019224007164,7.510943565446918
0.02,3632.25,7.044728889617054,2352.1789742527935,7.949288183715991
0.025,3631.05,8.360315292790807,2350.6914081857726,10.088651877596941
0.03,3626.15,9.670335289708657,2346.9656875285227,11.386943031294521
0.035,3620.525,10.426759213308216,2340.7031652319442,13.686526341915869
0.04,3613.45,12.537022097648341,2332.6347647392954,14.249924213366032
0.045,3609.45,11.066118305845746,2328.8917629889233,13.383422966774353
0.05,3602.5,16.063974665420822,2321.4807675658326,19.153516525455967
0.055,3592.85,11.588123894082916,2309.1287090018773,13.930594261874257
0.06,3584.025,11.610091764031441,2298.914111478583,14.977474588963377
0.065,3580.55,13.893274521259443,2296.2729649475814,16.84362464452454
0.07,3567.1,17.671939222887676,2282.9527470987387,20.126620804504196
0.075,3561.2,16.452261944089113,2275.5277204064723,19.824640985061162
0.08,3548.05,19.0248824923087,2259.525080005112,22.126202224670912
0.085,3544.1,20.383251042876427,2256.449218642082,23.376491765954306
0.09,3528.9,23.093788708721583,2240.1958141731498,29.12733909118468
0.095,3513.05,23.494625681151767,2220.6399878725933,28.01023415791779
0.1,3507.075,24.040977304252632,2213.629809027756,32.0004826138649
