,count,count,size,size
,mean,std,mean,std
0.0,3491.0,0.0,3500.609658799492,1.3816216329591951e-12
0.005,3491.0,0.0,3500.6435752104635,0.27648330782061503
0.01,3491.0,0.0,3500.6884957541297,0.5764015736025535
0.015,3491.0,0.0,3500.6839450938396,0.8039283579665417
0.02,3491.0,0.0,3500.54915467762,1.0873023148448893
0.025,3491.0,0.0,3500.831541563269,1.3571521741990014
0.03,3491.0,0.0,3500.034343357585,1.9274599966092567
0.035,3491.0,0.0,3500.8560712685357,2.5362893097042964
0.04,3491.0,0.0,3500.517164750695,2.2593391569692507
0.045,3491.0,0.0,3500.5634540826723,2.8252718994179324
0.05,3491.0,0.0,3501.2442827714344,2.637486483320805
0.055,3491.0,0.0,3500.7643990433353,3.2830054712658128
0.06,3491.0,0.0,3500.330662334412,3.0987636604634785
0.065,3491.0,0.0,3501.7466681297474,3.065756545798846
0.07,3491.0,0.0,3501.7299364595965,4.326867580426142
0.075,3491.0,0.0,3501.1145047167324,5.35291774372404
0.08,3491.0,0.0,3499.711320746678,4.03195901186445
0.085,3491.0,0.0,3501.507687338539,4.8783889614223925
0.09,3491.0,0.0,3501.170941154499,5.200279111095409
0.095,3491.0,0.0,3501.3489250939674,5.187962601533282
0.1,3491.0,0.0,3500.4649451795935,6.053146780124877
