,count,count,size,size
,mean,std,mean,std
0.0,3217.0,0.0,1749.9119310388337,2.3027027215986587e-13
0.005,3218.3,2.2095364405348206,1751.1839412547465,2.195119133222664
0.01,3218.425,3.901922603025334,1751.3041089205058,3.91712006326446
0.015,3219.1,4.413266712643037,1751.9289313277216,4.392180705811423
0.02,3219.65,5.5633876416516275,1752.0000751572466,5.940938523821169
0.025,3216.25,5.531958432830466,1748.7329247038003,5.887928137592218
0.03,3218.625,6.655198469367136,1750.2804648135025,6.496222585748107
0.035,3218.6,6.96069551490956,1750.0771503673077,7.1148611164660425
0.04,3216.8,7.575940324136128,1747.2395073300613,7.9557204737777605
0.045,3218.75,8.173597268503771,1749.0100725283107,8.220176441574894
0.05,3218.425,6.9647003727404755,1748.9575726103649,6.825354054164114
0.055,3217.525,9.156719544712116,1746.7161979864395,8.428509906578487
0.06,3216.125,9.381344007369913,1744.1864371017691,10.00924501296947
0.065,3215.175,8.843040143206348,1744.3802931228372,8.73250834040392
0.07,3214.45,10.007561243943606,1743.036863693934,10.255674141194062
0.075,3214.25,9.18401621547751,1741.2530064482285,9.162533567045534
0.08,3213.4,11.102783203854553,1738.3148959006808,11.787729898116607
0.085,3211.75,12.45659129403653,1737.7440073645248,12.638466308785596
0.09,3214.375,10.697920957854981,1738.7385542543732,10.830804105933128
0.095,3208.525,12.553449827202984,1731.5925348617166,13.375887239006435
0.1,3208.15,12.01612164915034,1729.963859167679,11.405357227372532
