,count,count,size,size
,mean,std,mean,std
0.0,3341.0,0.0,2388.887348355569,2.3027027215986586e-12
0.005,3339.175,1.7080127904403084,2387.4564901923623,1.3059815874243814
0.01,3339.25,2.9417420270727606,2387.233995420079,2.2360754200407214
0.015,3336.25,3.5572245014682657,2385.3364216617106,2.738871406624649
0.02,3336.15,3.526820315590453,2384.931744993137,2.509546692265715
0.025,3335.375,3.8874386795394584,2384.0382079278256,3.0432164897933567
0.03,3335.4,5.027106013582256,2383.5593301055587,4.219763454386018
0.035,3334.425,5.4907264476640005,2383.0179836438338,4.375732788922775
0.04,3332.8,4.804912016590888,2381.1815013299138,4.203062885860792
0.045,3335.15,5.859684073045017,2382.0772125655653,4.799427655631886
0.05,3334.95,6.983313444681307,2382.560791532707,5.325343753464459
0.055,3332.075,6.948113560620758,2380.0010945074027,5.285052027958907
0.06,3331.225,6.537809168058418,2377.8466138990248,6.142649976882835
0.065,3334.025,5.984970492397751,2381.132720220484,6.2650393304153
0.07,3331.825,7.883405160403525,2378.181756469354,7.138203373583848
0.075,3329.4,6.527260390479931,2376.2044269896774,6.66140646105046
0.08,3330.625,6.80756555002952,2374.52233945856,7.798423007492157
0.085,3329.875,8.253010328793941,2375.5746241870575,7.764384777033174
0.09,3331.65,7.437086553903781,2374.302721027291,8.65111478366196
0.095,3331.7,7.129570059321196,2375.896401813055,9.266929010063235
0.1,3330.6,9.054818804909543,2372.103169226786,9.850260220371167
