,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3247.0,0.0,3231.662069423624,2.3027027215986586e-12,1.0,0.0
0.005,3247.0,0.0,3231.1088098524383,0.747343827151518,1.0,0.0
0.01,3247.275,0.7156671622894872,3230.8345536411016,1.2408196274500052,1.0,0.0
0.015,3247.525,0.7156671622894869,3230.302583435947,1.6567529394606901,1.0,0.0
0.02,3247.875,0.9657599638069015,3230.0823482603937,2.3420769257074223,1.0,0.0
0.025,3247.4,0.8711913446392584,3230.5982690970573,2.6981229172721153,1.0,0.0
0.03,3247.45,1.2184479408720692,3229.869671048701,3.204520445228034,1.0,0.0
0.035,3247.9,1.081309747126497,3231.5809480656776,3.9953463850613375,1.0,0.0
0.04,3248.0,1.281025230440697,3230.522095517053,3.8148311356595572,1.0,0.0
0.045,3247.55,1.2393132920684087,3231.0491086448283,4.0603374607364975,1.0,0.0
0.05,3247.675,1.4391503903879694,3229.682701795041,5.510864571652068,1.0,0.0
0.055,3247.35,1.2919871397311855,3230.8432009065864,5.158422469995697,1.0,0.0
0.06,3247.2,1.4884168150705004,3229.091245089128,5.5780940715111,1.0,0.0
0.065,3247.325,1.508735248902885,3228.604506108054,7.177890251527862,1.0,0.0
0.07,3247.6,1.6610160622264791,3228.7268383581722,6.158154188525767,1.0,0.0
0.075,3247.3,1.6824889987067457,3229.3743212129666,6.284860581502515,1.0,0.0
0.08,3246.975,1.9012479032844691,3229.139203590039,7.42788799241351,1.0,0.0
0.085,3247.125,1.6359346109432527,3228.2538727265087,5.93532459914922,1.0,0.0
0.09,3247.05,1.7967206594808014,3228.898830590192,7.765545202162407,1.0,0.0
0.095,3246.325,1.366025490620743,3226.4062469398987,8.319507510246092,1.0,0.0
0.1,3246.575,1.9727307638567073,3225.564360431856,7.487466580159581,1.0,0.0
