,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3092.775,13.647555430580569,4947.005981049433,1.842162177278927e-12,1.0,0.0
0.005,3089.45,14.137964891809963,4947.09279628281,0.2972863306523359,1.0,0.0
0.01,3092.525,13.780304600109348,4947.067539226084,0.5696065016608942,1.0,0.0
0.015,3091.4125,13.188907295186574,4947.791410180078,0.8676824345364742,1.0,0.0
0.02,3085.8,12.635826152812589,4948.156433264749,1.3784730237375966,1.0,0.0
0.025,3093.85,14.09864514312616,4948.51576902934,2.043129539960108,1.0,0.0
0.03,3092.75,15.532018212183173,4949.662397752135,2.2671539532624982,1.0,0.0
0.035,3088.25,12.593750994146427,4949.174910668081,2.299556685836159,1.0,0.0
0.04,3090.1875,11.202499434936097,4950.496964554854,2.49183537477046,1.0,0.0
0.045,3088.25,12.630853555419822,4951.023878463935,2.9303181675642485,1.0,0.0
0.05,3092.125,16.314516895650375,4953.722393297062,3.2198995296895743,1.0,0.0
0.055,3090.925,14.411333680875561,4953.909513204992,4.4876496338432705,1.0,0.0
0.06,3088.8125,13.104455838397595,4955.810391002097,3.941592153540512,1.0,0.0
0.065,3092.3,14.648794472146147,4956.9458686848175,4.348871112857756,1.0,0.0
0.07,3091.4625,12.442373578076262,4958.394567684957,5.088124594231141,1.0,0.0
0.075,3093.225,13.038380228170944,4959.165907602985,4.466381351909364,1.0,0.0
0.08,3092.0875,12.59827394567432,4961.941437993458,5.47537626637033,1.0,0.0
0.085,3090.4625,14.309037622855973,4964.67168926208,5.107009076782332,1.0,0.0
0.09,3090.3625,12.916391643060502,4965.793413046861,6.220283401661048,1.0,0.0
0.095,3092.125,14.936510937108403,4967.794451759376,6.5069705018740525,1.0,0.0
0.1,3094.0375,12.308735432558375,4971.847044656124,6.716316600585478,1.0,0.0
