,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3208.0,0.0,3160.450614107736,3.2237838102381223e-12,1.0,0.0
0.005,3207.75,0.4385290096535146,3161.2638866346797,1.12909180233369,1.0,0.0
0.01,3207.75,0.7071067811865476,3161.9339841322426,1.6569019925838333,1.0,0.0
0.015,3207.8,0.648469598757583,3163.05880700318,2.0257886116305532,1.0,0.0
0.02,3207.525,0.9867714774546074,3163.2996440506545,2.5604720746386778,1.0,0.0
0.025,3207.5,0.8770580193070292,3164.712028599333,3.3129161753208436,1.0,0.0
0.03,3207.5,1.0377490433255416,3163.252860236879,3.7261327624180516,1.0,0.0
0.035,3207.125,0.9388345202485134,3164.4775994665943,4.378721393542149,1.0,0.0
0.04,3207.3,1.1810469062961875,3165.140102478753,5.33308506170065,1.0,0.0
0.045,3207.3,1.3435505964154106,3166.14678227553,4.856305391616422,1.0,0.0
0.05,3207.525,1.1319939294935537,3167.1705888908145,5.27019590281044,1.0,0.0
0.055,3206.7,1.4710889042143451,3167.0109010755978,5.322662744249476,1.0,0.0
0.06,3207.275,1.753933308675689,3170.185608752498,6.979089958291213,1.0,0.0
0.065,3206.75,1.4455945454184551,3170.4739971298973,7.20150376267101,1.0,0.0
0.07,3207.5,1.6486202467362574,3172.65694965534,5.613026171942407,1.0,0.0
0.075,3206.925,1.6390663383580484,3172.91751082993,5.670339330753192,1.0,0.0
0.08,3206.875,1.522270571320254,3172.3007200132715,7.958065995757757,1.0,0.0
0.085,3207.15,1.6100644994246938,3175.616487977985,7.785137112510999,1.0,0.0
0.09,3207.05,1.973542954909215,3178.8101769478885,7.440504644404076,1.0,0.0
0.095,3206.725,1.518898048603421,3177.3379490326215,8.230283557028061,1.0,0.0
0.1,3206.675,2.1169341644014956,3177.2537035300097,8.440934046534778,1.0,0.0
