,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3774.5,15.666393887423405,3418.672737831623,32.7801342204251,1.0,0.0
0.005,3777.725,17.17629180003647,3419.344358145594,33.50460222458382,1.0,0.0
0.01,3777.075,17.530029180720806,3415.3590600321318,36.07805619717686,1.0,0.0
0.015,3775.35,16.004086016726138,3424.785332901338,29.023810074217668,1.0,0.0
0.02,3778.65,16.764660633423095,3421.8409293943814,30.436108550260855,1.0,0.0
0.025,3776.5,19.52513173401832,3428.1066832900324,33.74944670637245,1.0,0.0
0.03,3780.225,13.993565371086518,3430.2534087439985,32.065394743307756,1.0,0.0
0.035,3778.3,21.036232479298118,3428.7162389138784,35.00191075934845,1.0,0.0
0.04,3775.375,19.427297078978118,3419.842169968468,33.301559198839115,1.0,0.0
0.045,3778.225,14.85396864866035,3422.4913054035183,26.538779558677373,1.0,0.0
0.05,3777.425,15.547920134629598,3427.170858105591,29.339064492278695,1.0,0.0
0.055,3778.0,16.355035294586788,3426.20274390087,32.75330162166661,1.0,0.0
0.06,3777.4,13.824541537351195,3430.732227982838,29.031659418832188,1.0,0.0
0.065,3778.325,17.35509605200614,3434.935803325013,28.421782942427512,1.0,0.0
0.07,3778.2,14.539424740851057,3435.9172557642914,28.580420869074636,1.0,0.0
0.075,3779.025,15.69988975953457,3431.898005415921,30.61005159970436,1.0,0.0
0.08,3779.125,15.211647865015506,3432.8666342282545,29.60287204618599,1.0,0.0
0.085,3773.425,13.92449879409189,3435.4122150893936,33.90500892963792,1.0,0.0
0.09,3777.55,16.361226836326892,3440.648136623668,36.10907340243549,1.0,0.0
0.095,3778.225,20.50576841919216,3442.2817061910655,35.719415288587214,1.0,0.0
0.1,3773.85,12.99220673701877,3428.767299072213,29.890481081292744,1.0,0.0
