,count,count,size,size
,mean,std,mean,std
0.0,3144.0,0.0,1345.1208593796346,1.3816216329591951e-12
0.005,3147.025,2.433605534476756,1348.1018444428669,2.4227834340155048
0.01,3147.475,3.6373243194865386,1348.809176607945,3.5973267930788615
0.015,3146.925,4.015275320253381,1348.424329224661,4.236241649905796
0.02,3146.9,4.9861346212811455,1348.622432591808,4.9340073484862454
0.025,3146.6,4.71114336386315,1349.3095302767226,4.568733438172485
0.03,3147.975,5.997809429176447,1349.9541025337235,6.301796882069334
0.035,3147.825,5.786312319293721,1350.4489236665977,6.140996713521522
0.04,3146.3,5.680375574437546,1349.288166707995,6.676530772175045
0.045,3148.925,6.215726539211359,1352.7348100980691,5.895266999755551
0.05,3147.675,7.606972173015072,1351.9018047228244,7.939651507421908
0.055,3144.2,7.881168727594946,1349.3277821134172,7.59350641696756
0.06,3146.775,8.401732116897236,1352.858156306574,8.295551180980128
0.065,3146.5,7.726079710455212,1353.1314957904688,8.275601650759219
0.07,3144.675,9.1746235862142,1352.0674259564705,8.647671850028015
0.075,3145.6,10.519335067218373,1353.0977442151573,10.592462487275332
0.08,3146.3,8.910380002832193,1354.8420320481596,9.89138142996588
0.085,3141.575,11.065973487713094,1351.8346303565845,10.806280753604412
0.09,3140.15,8.532141343029656,1350.473637380587,9.557680405990661
0.095,3139.025,9.56351909267177,1350.558752232332,9.90180557958062
0.1,3141.7,10.43956969346033,1355.0065092623176,11.626727170473037
