,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2148.0,0.0,651.9433582778184,0.0,1.0,0.0
0.005,2146.5,8.205689083394114,651.3716927353119,4.423878881401815,1.0,0.0
0.01,2148.45,10.068865441649884,652.0125797285194,6.0612845989763855,1.0,0.0
0.015,2153.3,12.702109657202215,655.8256070816957,6.551486641039479,1.0,0.0
0.02,2150.0,19.1886718718396,653.5833582488416,10.430319499366899,1.0,0.0
0.025,2148.425,26.57248191027317,653.8684300689832,15.188475740198161,1.0,0.0
0.03,2144.525,29.324871302753856,652.0891176691891,16.86740946979995,1.0,0.0
0.035,2141.725,39.03515016902008,650.6871606758838,21.97461666659193,1.0,0.0
0.04,2144.8,36.2959346455615,652.5542555370886,21.013113476540866,1.0,0.0
0.045,2148.425,35.17566721616755,654.9812871194966,20.4612352570458,1.0,0.0
0.05,2149.425,39.51233984466118,656.0241412514622,23.80133130124863,1.0,0.0
0.055,2152.15,43.29300885113686,659.318322670936,25.425657600185197,1.0,0.0
0.06,2161.8,43.62027286856657,664.2831686844158,26.950987880122113,1.0,0.0
0.065,2179.925,43.96699665512526,676.6306451515886,26.25421092436429,1.0,0.0
0.07,2159.325,56.0367953749805,663.8906357185498,32.174123375548774,1.0,0.0
0.075,2175.025,56.08760889710732,674.8404611846452,33.86574989184436,1.0,0.0
0.08,2163.8,49.00507561362839,669.9009036038491,29.060813868199613,1.0,0.0
0.085,2174.3,48.1078915643705,675.1414310928,28.73299489498873,1.0,0.0
0.09,2172.425,49.37241392124003,676.8109282707894,27.388771059463412,1.0,0.0
0.095,2189.1,46.10567571713197,685.9879388807166,30.479065393494224,1.0,0.0
0.1,2190.0,51.1603813060909,689.2669241489091,31.412376326030994,1.0,0.0
