,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2985.0,0.0,3371.598879623363,1.3816216329591951e-12,3.0,0.0
0.005,2985.0,0.0,3371.8258803949598,0.5072605763523473,3.0,0.0
0.01,2985.0,0.0,3372.0925506668477,0.7712950272531529,3.025,0.15811388300841897
0.015,2985.0,0.0,3372.525212046524,1.116742337455734,3.075,0.2667467828369185
0.02,2985.0,0.0,3372.1312754241203,1.699915254813264,3.05,0.22072142786315221
0.025,2985.0,0.0,3373.0070249066534,1.844849131855565,3.125,0.3349320635285418
0.03,2985.0,0.0,3373.6399948871344,1.8079037324677494,3.2,0.4050957468334666
0.035,2985.0,0.0,3374.2361066826807,2.7635629586180293,3.275,0.4522025867763025
0.04,2985.0,0.0,3374.808951737221,3.3845803844995497,3.2,0.4050957468334666
0.045,2985.0,0.0,3376.1149601575803,3.1043164339917104,3.2,0.40509574683346666
0.05,2985.0,0.0,3376.6028703279517,4.53171119134248,3.25,0.4385290096535146
0.055,2985.0,0.0,3377.314233294648,4.496370719416751,3.375,0.4902903378454601
0.06,2985.0,0.0,3378.7172142717404,4.23666737102962,3.275,0.4522025867763024
0.065,2985.0,0.0,3380.2438183794075,5.83160396393153,3.375,0.4902903378454601
0.07,2985.0,0.0,3382.6964174824634,5.258864066314513,3.275,0.45220258677630254
0.075,2985.0,0.0,3383.5272438723796,5.4201315141967354,3.275,0.4522025867763024
0.08,2985.0,0.0,3384.3832975765226,6.942602228073126,3.475,0.505736325340815
0.085,2985.0,0.0,3387.1780562291724,5.950245887597603,3.4,0.49613893835683387
0.09,2985.0,0.0,3388.2853070533733,8.127990562582884,3.45,0.5038314736557792
0.095,2985.0,0.0,3392.1654163580797,7.564927691792931,3.35,0.48304589153964805
0.1,2985.0,0.0,3393.4835196350605,7.612846153118334,3.325,0.47434164902525683
