,count,count,size,size
,mean,std,mean,std
0.0,2229.0,0.0,727.4556257163329,5.756756803996646e-13
0.005,2234.7,7.47371462235549,731.6278668994024,4.853885232129163
0.01,2237.2,13.778839220210472,733.8783256423867,8.488063152294483
0.015,2238.325,14.895167862129844,735.0556473621805,8.94605219806328
0.02,2247.95,19.239316049467096,740.4354289677161,11.748010464034298
0.025,2246.475,19.181972706764984,739.8632378631174,11.757971972686697
0.03,2250.275,28.948218580326476,741.1416648206539,18.960971501423046
0.035,2249.95,29.464407037157255,741.3200876062865,18.18691624941299
0.04,2252.825,22.094073343842165,743.4680798218639,13.744460369386161
0.045,2245.15,37.583786738978624,739.8140728460223,23.251407426463366
0.05,2263.275,43.61074173723482,750.2446590704178,28.251305605286746
0.055,2253.275,42.4149148295738,744.1571610663665,26.143063640180927
0.06,2265.15,32.934706189593854,753.3151123969551,19.477130461216916
0.065,2258.125,38.015642866642445,748.4252886421309,25.967895200027808
0.07,2267.975,38.42974775900192,756.6835681111103,25.68867775533037
0.075,2265.375,47.35879822409738,753.4684428597362,29.577379927105586
0.08,2264.1,43.299079163537144,754.1254832811157,29.706611994462094
0.085,2274.175,46.25951738526839,760.9507179809002,29.64810787953548
0.09,2279.075,63.11056130884869,764.0436538668506,42.65361023723231
0.095,2278.05,51.221965440519206,762.2669069517531,33.667976179572484
0.1,2272.425,53.22033903668302,764.0816112424051,35.11260502045503
