0
Uni 0
Uni 0
Uni 0
Uni 0
Uni 0
Uni 0
Uni 1
Uni 1
Uni 1
Uni 1
Uni 1
Uni 1
Uni 2
Uni 2
Uni 2
Uni 2
Uni 2
Uni 2
Exp 0
Exp 0
Exp 0
Exp 0
Exp 0
Exp 0
Exp 1
Exp 1
Exp 1
Exp 1
Exp 1
Exp 1
Exp 2
Exp 2
Exp 2
Exp 2
Exp 2
Exp 2
Log 0
Log 0
Log 0
Log 0
Log 0
Log 0
Log 1
Log 1
Log 1
Log 1
Log 1
Log 1
Log 2
Log 2
Log 2
Log 2
Log 2
Log 2
