,count,count,size,size
,mean,std,mean,std
0.0,2488.0,0.0,1239.2215376812187,4.605405443197317e-13
0.005,2488.0,0.0,1239.268495694705,0.2612117098826262
0.01,2488.0,0.0,1239.2196731669817,0.5205907454049085
0.015,2488.0,0.0,1239.284161195615,0.7445294801421508
0.02,2488.0,0.0,1239.1467504626876,0.8442272215562695
0.025,2488.0,0.0,1239.210127298537,1.3386078574265852
0.03,2488.0,0.0,1239.6722431305514,1.14807444847769
0.035,2488.0,0.0,1239.4602515852916,1.6240182284258469
0.04,2488.0,0.0,1239.3646818060254,1.9810460429918682
0.045,2488.0,0.0,1239.3096885088023,2.2092856552774656
0.05,2488.0,0.0,1239.0609863322366,2.5130912906768543
0.055,2488.0,0.0,1238.7269228107575,3.2266440427871914
0.06,2488.0,0.0,1238.628624935395,3.1656060021462324
0.065,2488.0,0.0,1240.2781568037099,2.687404178080369
0.07,2488.0,0.0,1238.3357262319746,3.099723009840388
0.075,2488.0,0.0,1239.9606008450032,3.4737757033912002
0.08,2488.0,0.0,1239.2875417669252,3.1978015286525006
0.085,2488.0,0.0,1238.5741639356715,4.022057218965408
0.09,2488.0,0.0,1239.2741423066584,5.789156640206598
0.095,2488.0,0.0,1238.8749663576486,4.0568002821182105
0.1,2488.0,0.0,1239.7148111415422,4.676250750566901
