,count,count,size,size
,mean,std,mean,std
0.0,4975.0,0.0,4887.774319425522,0.0
0.005,4975.0,0.0,4887.787974338649,0.28588599414307336
0.01,4975.0,0.0,4887.734945679459,0.8341842405103097
0.015,4975.0,0.0,4887.556901541207,1.0826372426614308
0.02,4975.0,0.0,4888.030701090759,1.0270204639795062
0.025,4975.0,0.0,4887.560053673094,2.1330770661549914
0.03,4975.0,0.0,4887.904060449551,2.261030382341032
0.035,4975.0,0.0,4887.8505578007625,2.864729262008203
0.04,4975.0,0.0,4887.9666631472655,2.8135110627784266
0.045,4975.0,0.0,4888.069317928995,3.1425987986444075
0.05,4975.0,0.0,4889.105256264755,3.353896139863141
0.055,4975.0,0.0,4887.4896616689,3.530067200684685
0.06,4975.0,0.0,4888.936264776021,3.8262159577366353
0.065,4975.0,0.0,4888.492333965178,4.285831983253833
0.07,4975.0,0.0,4889.055026341641,4.24563807077125
0.075,4975.0,0.0,4887.104329878441,5.392070314053467
0.08,4975.0,0.0,4888.667657653289,5.759492361660451
0.085,4975.0,0.0,4887.30322768722,6.617425923179394
0.09,4975.0,0.0,4888.354911376528,5.9712621183567185
0.095,4975.0,0.0,4889.541864122168,5.4065063006010465
0.1,4975.0,0.0,4887.4117233976895,7.007486293047815
