,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2487.0,0.0,1193.931056679587,9.210810886394635e-13,11.0,0.0
0.005,2487.0,0.0,1193.9383496086418,0.2417472440630586,11.0,0.0
0.01,2487.0,0.0,1194.0333594691988,0.5879212538876283,10.95,0.22072142786315244
0.015,2487.0,0.0,1193.925042377679,0.7198947247229613,10.85,0.3616202853397894
0.02,2487.0,0.0,1193.6654641478258,1.04313228497488,10.875,0.3349320635285418
0.025,2487.0,0.0,1193.8857032679468,1.3900114743240106,10.6,0.5453768398418632
0.03,2487.0,0.0,1194.668478651654,1.4519738380817226,10.375,0.7048367696104338
0.035,2487.0,0.0,1194.1399175914394,1.7050032297061564,10.375,0.7048367696104338
0.04,2487.0,0.0,1194.1139199147892,1.7010960093592535,10.525,0.6400120191179102
0.045,2487.0,0.0,1194.5876830356874,1.9214910763338942,10.275,0.7156671622894871
0.05,2487.0,0.0,1193.678837768011,2.4686228366711225,10.325,0.8589647913741942
0.055,2487.0,0.0,1193.7522765300223,2.2448762082110405,10.275,0.8766925023004035
0.06,2487.0,0.0,1194.7073232518187,2.612344926008731,10.025,0.8619447302169193
0.065,2487.0,0.0,1194.3288157069906,3.130251574349093,10.25,1.0801234497346435
0.07,2487.0,0.0,1194.1008966920558,3.389361055869885,10.275,1.154422932764378
0.075,2487.0,0.0,1194.7227581064485,4.492221125058125,10.15,1.098950548337962
0.08,2487.0,0.0,1195.1661496085947,4.303348458552307,9.825,1.1521996799878496
0.085,2487.0,0.0,1194.6271615123046,3.6607093790473715,9.725,1.2400889132721544
0.09,2487.0,0.0,1195.405192381207,3.718511525560987,9.9,1.1277388313766943
0.095,2487.0,0.0,1194.2291852223248,3.519172202626314,9.95,1.1972189997378644
0.1,2487.0,0.0,1196.133397933844,4.953883203063568,9.825,1.2171319798650666
