,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2011.0,0.0,1025.8847620722595,2.3328046883879187e-13,1.0,0.0
0.005,2010.35,3.082633870401636,1025.894670815365,2.5549788510860205,1.0,0.0
0.01,2012.3,4.354066459855902,1027.2829991303922,3.4503771861728914,1.0,0.0
0.015,2015.9,6.584671194284655,1030.6854623045579,6.630337686817149,1.0,0.0
0.02,2013.2,9.86007366258381,1027.5319616943736,7.156265466323933,1.0,0.0
0.025,2016.8,6.4367366691024746,1031.7954554655012,5.520768540946598,1.0,0.0
0.03,2018.75,8.698911002624348,1033.9198947797272,7.819699626779452,1.0,0.0
0.035,2017.5,10.282842121965267,1031.2432135592856,8.689987658495875,1.0,0.0
0.04,2020.3,9.182936120297997,1033.208321910322,9.350669070330675,1.0,0.0
0.045,2020.5,12.23670062170613,1032.5754833934982,11.767603049492733,1.0,0.0
0.05,2017.5,12.853424692111806,1032.8429114075675,11.10838528267488,1.0,0.0
0.055,2020.65,22.11756863005659,1032.8045913564379,18.326661621759474,1.0,0.0
0.06,2023.35,11.63603748795322,1035.3620236909637,11.840358400313185,1.0,0.0
0.065,2022.75,10.243740065343117,1037.8855762516064,13.133841187532502,1.0,0.0
0.07,2013.55,21.079985518820553,1028.6682454821762,19.191407326640096,1.0,0.0
0.075,2017.75,20.608825396187097,1031.6488236856799,18.859877617865447,1.0,0.0
0.08,2014.7,16.989470423269758,1027.862476576975,14.36191341465264,1.0,0.0
0.085,2024.05,17.913461565625944,1034.7057669823623,15.333794910439025,1.0,0.0
0.09,2013.05,19.990721531961295,1024.8567131091495,18.403436930658213,1.0,0.0
0.095,2020.15,22.387202641358815,1035.7661748433513,23.794764469747534,1.0,0.0
0.1,2013.95,16.962730043430973,1027.7851748206463,14.556502530316322,1.0,0.0
