,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2982.3375,3.5565712024292053,4991.533357017063,11.481067324762492,1.08125,0.1430830402607395
0.005,2957.83125,164.24042714464014,4920.492197701785,411.357801436448,1.98125,5.882499986378545
0.01,2982.6,2.857625874922336,4991.06406522853,9.935651880589193,1.10625,0.13736881854224522
0.015,2981.8625,4.8595498103193036,4982.947215775488,30.97177244564784,1.0875,0.1448916482879181
0.02,2982.5625,2.7390516326191894,4985.183828251603,15.61378269849311,1.075,0.11602387022306428
0.025,2965.08125,108.63459670363552,4935.6989641174,319.90197819000304,1.45625,2.1616466746797096
0.03,2946.56875,184.7948098697788,4880.504041427444,475.70275083994824,2.45,7.949197669560342
0.035,2975.975,36.046791172671035,4960.713876071357,170.25347526741672,1.1625,0.4822157725355443
0.04,2946.64375,222.75685899465964,4911.8499068682495,500.7424635202469,3.7,16.67133268018287
0.045,2969.7125,49.046176240825886,4915.02009841891,254.34298754636157,1.18125,0.4002703413367598
0.05,2942.90625,135.7145581950947,4836.140359251731,450.57735180871344,1.60625,1.988659756772164
0.055,2930.0125,198.02784016589496,4821.5534787605275,557.7642583669642,2.2,5.212841638561253
0.06,2964.59375,109.5725916666722,4938.438810931103,327.6047240269971,1.36875,2.01117670301971
0.065,2979.3,22.169669162376568,4969.98565807503,146.58769752387312,1.0875,0.1924038221273963
0.07,2956.96875,119.11812962807024,4904.490577339576,371.5998220318902,1.5,1.8151781716602353
0.075,2938.29375,200.51766249574231,4868.643550691226,527.3292930122886,2.3625,6.351597315757546
0.08,2954.0,179.96162340186837,4913.735541380798,431.17362834725395,2.21875,7.1425924287029074
0.085,2974.08125,40.78097326509898,4938.158005752362,227.5361982816299,1.14375,0.3095048775557005
0.09,2959.6625,116.85241006149377,4907.544733182331,364.75982759975807,1.34375,1.6541396206534031
0.095,2982.1625,3.6949159457494893,4983.447486593672,31.264751694868302,1.075,0.1621173996893957
0.1,2955.7625,169.36840582300357,4919.508200493748,432.8945217898473,1.85625,5.132503106772138
