,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,2984.0,0.0,2679.1942494081263,8.910550200296308,5.96875,1.0684692801218492
0.005,2984.0,0.0,2680.0776967078136,9.832162609223243,6.1125,1.1136536081629507
0.01,2984.0,0.0,2677.889424272155,8.71531676245071,5.88125,1.091910082472512
0.015,2984.0,0.0,2680.0845566843377,8.954341440187784,5.99375,1.2903581047374169
0.02,2984.0,0.0,2677.671379865231,10.321986680885171,5.71875,0.9061532883851838
0.025,2984.0,0.0,2681.3040602257634,7.770947526251873,6.0625,1.3701838731184388
0.03,2984.0,0.0,2675.736536539841,10.293623894015345,6.34375,1.1708088098535854
0.035,2984.0,0.0,2675.841023837051,9.310454713597085,5.70625,1.0421985821403636
0.04,2984.0,0.0,2678.8640379359013,10.447687400858992,6.35,1.299408149297802
0.045,2984.0,0.0,2679.524768268138,9.438346437298204,6.34375,1.0526028483764693
0.05,2984.0,0.0,2679.473916378959,10.742797131092452,5.91875,0.9360779813559803
0.055,2984.0,0.0,2681.6679519864874,8.392057459330559,5.8875,1.115091694516414
0.06,2984.0,0.0,2677.7314129273864,8.77444596546115,6.0875,1.0199138978239088
0.065,2984.0,0.0,2678.8960010550586,10.275536267579048,6.0,1.0561177090573832
0.07,2984.0,0.0,2679.4103276476662,9.122431812348532,6.0125,1.3069709548888517
0.075,2984.0,0.0,2676.9039030456797,9.995241604660523,5.61875,1.0560987412557838
0.08,2984.0,0.0,2678.169546178332,8.239893146414621,5.91875,0.971364853948906
0.085,2984.0,0.0,2679.6388025737438,7.804727738831703,5.8,1.2158145945024381
0.09,2984.0,0.0,2679.7152778188697,10.051037877037691,5.98125,0.9941938816744822
0.095,2984.0,0.0,2677.868377986696,9.268213380528506,6.11875,1.0454227153865339
0.1,2984.0,0.0,2678.4936338258644,10.289588029720907,6.0125,0.7843623900814973
