,count,count,size,size,components,components
,mean,std,mean,std,mean,std
0.0,3334.0,0.0,3141.8984782653188,2.3027027215986586e-12,1.0,0.0
0.005,3334.35,1.4241506690674022,3141.86752488277,2.3794157411712082,1.0,0.0
0.01,3333.925,1.8727122795697375,3140.532477146193,2.917941690546931,1.0,0.0
0.015,3333.925,2.565925633952465,3139.3251122523266,4.160829755129118,1.0,0.0
0.02,3334.25,2.42582262018792,3139.7596142373973,4.294357758005414,1.0,0.0
0.025,3334.125,2.209391376920408,3139.4417657393947,5.080004034599831,1.0,0.0
0.03,3333.1,2.6966265725522462,3138.5156685617662,4.70119379860955,1.0,0.0
0.035,3333.975,3.2144505452242247,3138.854101761501,6.323708145327374,1.0,0.0
0.04,3334.225,2.895509343617175,3140.100483684939,5.516637026248715,1.0,0.0
0.045,3334.9,3.3420399113761006,3142.027548455861,7.889764328522802,1.0,0.0
0.05,3335.525,3.0883362046287184,3140.446524371273,6.32597320059997,1.0,0.0
0.055,3334.8,2.513553006791128,3139.708663088307,5.455468748085453,1.0,0.0
0.06,3334.55,2.5007691124624354,3140.7312811697166,7.1948979415874685,1.0,0.0
0.065,3334.7,2.7193513555389996,3143.0794685055107,5.671347932038928,1.0,0.0
0.07,3334.475,3.0883362046287184,3141.541063355936,6.800013017136778,1.0,0.0
0.075,3335.15,3.2149490565011205,3144.0329881413363,7.822546701966473,1.0,0.0
0.08,3334.25,3.677722260535864,3142.175878957227,9.417259623200572,1.0,0.0
0.085,3333.65,3.548564173339366,3143.700103123416,8.596989765417364,1.0,0.0
0.09,3334.9,3.3343588166165805,3144.736499241815,7.420233113356315,1.0,0.0
0.095,3334.95,4.596263811580123,3142.9325668375104,9.62035923981688,1.0,0.0
0.1,3335.35,4.191260749066642,3143.6530028582374,11.50868236346451,1.0,0.0
