,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,26.70369798586474,4.842431216814119,0.16487282791524693,0.02989976380180352,0.005997790440663645,0.002265954233651797,0.04904509060754743,0.0014432086754523113
0.005,26.170742647619903,3.2811428634268434,0.17747028394987593,0.03544047840313528,0.006315784001328981,0.0030764939929741083,0.04724083884025009,0.002253384135925961
0.01,27.37688724300973,3.6754182169349763,0.17018622381046733,0.03702155395590093,0.006804409048000596,0.002743937349744618,0.04653228597450873,0.0017323874390498667
0.015,26.98140297637483,3.8019867076656038,0.16744834762206062,0.03828338063369666,0.006564094747015685,0.0023922570120708834,0.046979828930885245,0.0019105044068175468
0.02,26.539916132780565,4.052878483099184,0.15100672240073737,0.02899410438131017,0.004894065233634495,0.002355639656036499,0.0463739213439054,0.0011477241409618998
0.025,25.095245351757036,3.7085897708868805,0.16611515907785426,0.038130893865208265,0.005824328119719215,0.0026623675785680504,0.046659734061291494,0.0020761929554966607
0.03,25.966106037209762,3.940817025401631,0.17725748952929227,0.04270907728176177,0.007139823830952205,0.0033490598308582734,0.0474692230497325,0.0015278708917402196
0.035,26.036796573915485,4.5953437288511925,0.1559958105693326,0.0317986361476856,0.0052790823204552865,0.0022394134257372723,0.04766904260745771,0.002855249979496054
0.04,26.435541749350584,4.761783226120764,0.1821665069994984,0.0462943697662201,0.006386090438659819,0.003326045188343302,0.04619986551718254,0.0011132874807852488
0.045,27.757604770606946,3.987984914356612,0.1655130360424332,0.04034855225058533,0.0062385858443403715,0.002740767512897067,0.04643246847196379,0.0018020174859112296
0.05,26.373348440176226,4.967293522348749,0.1690329494364035,0.045941675708684855,0.0058912387655286474,0.003128810945426093,0.045915143157930646,0.001475027407758827
0.055,25.799191740013583,4.713641034531723,0.1648213289445528,0.028558114702205598,0.005675534784827009,0.0025412638763830093,0.04655523121287934,0.0025624160070162037
0.06,25.597729742253975,4.213560539237256,0.20054481190295417,0.06488435162202699,0.00809716388054558,0.004383642066792672,0.04667501568287723,0.0019534844793367375
0.065,27.101817618641384,3.4324275699584654,0.17596925324581625,0.0406223876458516,0.006936730929883154,0.0021532486399055487,0.04619735287170424,0.0012737741839455034
0.07,24.830801349807587,3.7464996079967463,0.17384389985040358,0.047061163462667886,0.0068204814208426365,0.003160220463237563,0.04702189233342938,0.0017958868018198564
0.075,25.26497836204812,3.9826452323577404,0.15927974159136626,0.03209047688614773,0.005621775250029102,0.002202937378225968,0.046427930515252736,0.0020952694641915145
0.08,26.332337987357686,3.253373543854484,0.16908210354224273,0.03532624349096594,0.006150306103135104,0.0017343568115259099,0.046732662253910505,0.002058250760327073
0.085,28.150595173639886,4.314394528357064,0.18126218100463798,0.043137489427717675,0.006885462101094998,0.003262321444690239,0.04644227899648477,0.0018020417937833185
0.09,26.123153007166344,4.3873394511437205,0.1701026974548755,0.03500612587671535,0.006445771756393466,0.0032992680602646697,0.04676983690337051,0.0018271616093621264
0.095,26.014187350516465,4.2012733725466544,0.17442076222048525,0.041345781256490556,0.006961969664610835,0.0026085168408609347,0.04641070126069628,0.001945365718605989
0.1,27.12071906441809,3.7960743445861147,0.15366980492180043,0.03552544870137925,0.005004373655608624,0.0020615080357079215,0.04710072430579233,0.001864054108296966
