,count,count,size,size
,mean,std,mean,std
0.0,2164.0,0.0,637.3281027238625,0.0
0.005,2166.75,6.982579054791307,640.2948744379162,4.108103232746184
0.01,2169.325,14.639930467818626,642.6528095357573,8.24732469782671
0.015,2176.2,15.702686361714004,647.2369898786689,8.68317477602442
0.02,2177.975,18.47866059637163,648.3385789877287,10.503124733668596
0.025,2179.8,23.866294224282075,650.4385957488868,13.495318124535585
0.03,2186.675,20.565576790305414,654.0568777788465,11.904576370674437
0.035,2185.125,31.68125507420631,653.4131144801149,17.358032338321756
0.04,2199.85,31.9659674798539,662.7804405912723,18.816908552504167
0.045,2201.0,34.145240311021915,663.427692472103,20.13555975284175
0.05,2214.025,30.74501210327895,672.029433132952,17.777656267089743
0.055,2208.425,37.7018584184537,668.7609171676937,21.548920401774264
0.06,2221.4,36.81958787496204,678.9056607051659,21.235579172344615
0.065,2223.825,44.8695473796124,679.8192766039242,26.23840908682104
0.07,2227.625,43.647003304189134,683.8957431158518,25.94518388147667
0.075,2232.35,43.07569366377499,685.7920014482221,26.21225477462897
0.08,2233.725,43.5813342189944,687.4977614028087,25.554869222021054
0.085,2237.7,46.44169214435203,691.712960279601,27.98214324664832
0.09,2245.675,51.32819862764496,699.0880404332323,32.440968395919526
0.095,2243.975,43.9559730196314,698.7141517197188,26.961423100759653
0.1,2252.65,53.288546900522924,705.6714473570441,34.87975941578311
