,count,count,size,size
,mean,std,mean,std
0.0,1471.0,0.0,386.56255646924456,3.454054082397988e-13
0.005,1472.4,2.340282691668483,386.72664784910904,0.6641778305999216
0.01,1471.0,4.1137667560372115,386.8603015523221,1.174291633671998
0.015,1471.625,3.4320323649182205,387.19157235897603,1.3861553233769677
0.02,1471.8,4.735030392776038,387.52610790610936,1.351402712897089
0.025,1470.75,5.9818100339321445,387.64015450512045,1.952268241117027
0.03,1470.4,5.232051124975651,387.4898585728476,1.913009506292465
0.035,1471.1,4.601003235081538,387.86786393089915,1.7289491375614667
0.04,1470.675,5.025001594590894,387.69481247146507,2.2369561657680794
0.045,1469.5,7.175456744150821,388.1788248143062,2.633281735751136
0.05,1469.75,7.371984389983056,388.96960281602776,2.60855499899868
0.055,1470.1,6.196773353931868,388.8034799692706,2.7196421146557186
0.06,1471.425,5.276398830204614,390.15157357105807,2.753948765376912
0.065,1470.75,7.163833667842437,390.2509151247106,3.4968435711317656
0.07,1470.95,6.535700774621235,390.50421753591525,3.002816308216665
0.075,1469.35,6.498717822257968,390.5420963599356,3.5426176218760186
0.08,1468.5,6.320499817950947,391.1403080278468,2.989075779575539
0.085,1471.85,6.359124274494212,392.3995720494513,3.840193291173845
0.09,1469.475,6.372969762186508,392.86148130835727,3.159123806707854
0.095,1470.1,6.95332423727802,392.84395894205875,3.660221324158624
0.1,1471.175,8.047574885545425,393.5416507105186,3.894430767597147
