,count,count,size,size
,mean,std,mean,std
0.0,3736.0,0.0,3576.6722051089405,2.3027027215986586e-12
0.005,3736.225,0.9195177108206346,3580.840923129063,3.459379680051355
0.01,3736.15,1.1220402662000861,3583.6707753431683,4.411710469657561
0.015,3736.05,1.4133067244713362,3585.7004656511176,5.043381932922614
0.02,3735.5,1.6012815380508714,3586.624831592767,5.194492592548917
0.025,3735.675,1.7303845726400735,3588.092577803434,5.854763701593438
0.03,3734.5,2.552022827644869,3588.8937462352055,7.2354489751297075
0.035,3734.6,2.715577097848444,3591.6284382445933,9.269503890235795
0.04,3735.05,2.385318341384141,3592.3629676808173,7.502434618583434
0.045,3735.025,2.391089227174029,3592.400799379278,7.956534298827147
0.05,3733.325,2.9732784288365273,3593.943522068655,9.015091016303211
0.055,3733.75,3.2482737032587097,3596.111678317657,8.48411190264392
0.06,3733.9,3.240765974667734,3595.71777303985,11.195017627232696
0.065,3734.225,3.125474322977194,3594.9781158037795,9.365433746687444
0.07,3733.4,4.716582856915995,3599.266801472135,9.876969282069798
0.075,3733.125,4.9571885125258195,3603.7654460404783,12.66138316532955
0.08,3732.8,4.47328250955117,3604.3203821431734,13.494294919411873
0.085,3734.125,4.15832498329155,3607.0475029023933,10.877857153989277
0.09,3732.75,3.739943781285955,3606.457994518267,13.172754795593843
0.095,3731.775,3.8195683740578033,3610.839784279889,10.744132379926613
0.1,3732.3,4.479010879819167,3608.891915155606,14.49099889830488
