lap,lap,adj,adj,nlap,nlap,netlsd,netlsd,portrait,portrait
mean,std,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26976256476066485,0.18018380908288834,76.88937882412745,2.770804377729676,0.0061717632032924855,0.003945383136174174,8.595659595929377e-05,5.138661240983042e-05,0.017816498935341298,0.01696064639371313
0.6161509721514399,0.1902781509189887,77.66783859989476,3.405193521681867,0.015883035027296016,0.0018675745591549282,0.00028777837603543227,0.0001164174682623319,0.07680820757379811,0.017971680489595927
1.0133875314183156,0.20358907665737142,76.91756895132008,1.6243744423067714,0.022694830234674612,0.0022609205417113867,0.0005848850252376194,0.00017293510433204396,0.1133379051341034,0.01191400943594673
1.1386734479559744,0.21200192806720708,78.47414614666738,2.3867446217073987,0.02693347077692424,0.0028454967390413584,0.0007676215450568105,0.00018562928575367217,0.1307580690357207,0.0123936211099979
1.406076642393104,0.23751323602493063,77.11295168989314,1.5525269553651548,0.031986728662536455,0.003899503247091693,0.000993241052596829,0.00024516950491010005,0.14740106334518766,0.011738063837268636
1.7082462692038007,0.30136119438718584,75.91141980104257,4.580679164053714,0.03656171949926704,0.004654300091118394,0.0012297782844797407,0.00027492319412155926,0.15471832519472892,0.009809976656785867
1.8914622979674995,0.26676174299253075,76.04032210501882,2.210183185460566,0.04131563930600538,0.004965412356797631,0.0014283610299453472,0.0003285983479820619,0.16294320730007456,0.008039999586486258
2.205729327734389,0.3507476592878571,76.5564462217383,2.8412638592209305,0.047007011475409304,0.005608660740330923,0.001709151144339784,0.0003326577773417853,0.16865472937545115,0.006004390300089418
2.421916118461839,0.4346842171479854,77.71877144718908,2.4453629791033302,0.052492079930415714,0.004639044615558502,0.001966530517061664,0.0002572851527972406,0.1742444904192944,0.00759370758300062
2.685862170653946,0.474280204783364,77.8354368383489,3.63341801782461,0.05737635846891905,0.005757625736891061,0.002204092249828507,0.00029587493871225805,0.18034078294788056,0.006334842116844196
2.961108102983181,0.4449088090249426,77.51717461555475,1.7904327595124674,0.06317012845336875,0.005747619381744221,0.0024720540008869095,0.0002866891481733303,0.18284158478057477,0.007308317671201842
3.203003307457709,0.5227220920126873,78.6760652819518,2.6555183780734346,0.06699003868532433,0.004845729652484179,0.0026619155273661264,0.000264694995814798,0.18338129152416704,0.00443550582341039
3.4335816904185408,0.5420544572836201,77.5185383655228,2.364227624584356,0.07133284950312599,0.004480668979284059,0.0028771003314910057,0.00022141022546839087,0.1849324728695843,0.006148363995417722
3.6350232846390456,0.5380319012661998,77.58903127821092,2.040666521228632,0.07537318601386603,0.004696460016129487,0.003069382785893029,0.00022930260329966757,0.18655899600551157,0.003885185611316699
3.852407048388957,0.5138528080723528,77.91816949024826,3.5683590413399564,0.08212390101707495,0.004452251281140465,0.003374230152649864,0.0002131689181299884,0.18585326324305565,0.006372642584588478
4.12714636592403,0.6002419865252886,78.38806470793232,3.8074596968884293,0.08705248145429081,0.005020260957276559,0.003600086949804551,0.0002311149931914571,0.1904004442449231,0.006520071573420832
4.3607577928437795,0.6209458212145331,76.85043521550651,2.3637607612922262,0.09340935518694415,0.005481174440259951,0.0038925749021716054,0.00024108769547014295,0.18956390038351628,0.005678105753753387
4.576212216116731,0.6078093490092673,78.34563460206661,4.503375060777007,0.0980172743446004,0.006337569787262144,0.004099647216351998,0.0002806353655397209,0.1901392260883467,0.006622332435406366
4.8127781968872645,0.6396623992331432,76.44382787991113,2.7516839287728656,0.10279882363312498,0.008791190332031355,0.00431762578195139,0.00038670731262369974,0.1926344952910435,0.008309763438716183
5.016296970947567,0.7127327734938385,78.4093269050711,2.1495050882130573,0.10792369755394796,0.008779176113676793,0.004557150433206759,0.00038334604227242017,0.19199746580419635,0.007478794361928747
5.182411771645955,0.7038011119579568,78.98972374454338,2.364830686146657,0.11261987434328032,0.009143977006495956,0.004774221181401236,0.0003937364908171684,0.19734247493024856,0.006781918442486877
5.386297836566724,0.6878709869869886,78.05584940146932,5.068749715337209,0.11641478862245136,0.008677519949450584,0.004949551135903962,0.0003659597008074745,0.19612937947471182,0.009081562090167129
5.68766220921659,0.6834164186345248,80.34762195450301,4.060942210763505,0.12306482387744433,0.00864435332374976,0.0052544829530962655,0.0003542446183593351,0.20055208685542905,0.007709192379309451
5.888779840063998,0.73511921121393,77.55837994300867,2.197454265642726,0.12884404809295139,0.00811898860772302,0.005513587785689893,0.0003313861810970796,0.1986393362178144,0.007631350374431891
6.079052709058377,0.6964339332653124,77.39240204956182,2.7666657340723613,0.1325973260296655,0.006686527168158876,0.005688290474904012,0.00025363591012842054,0.19855099230378567,0.006865729930021547
6.235580399900726,0.6908798150285005,77.74280921226043,2.489983576777967,0.1377765747037289,0.007356310798224813,0.005933722845142793,0.0003008954935611596,0.20164382684758628,0.004102215506239863
6.432967484244915,0.76879473297896,77.76057637149088,3.433156522931459,0.14282882577641254,0.007931120366148785,0.006164253121486565,0.0003298979175822552,0.203856877083135,0.005668005624153047
6.6144518029681665,0.7601468249192971,78.29496923129321,4.88996248450236,0.1489312626487478,0.008073822171470504,0.006451341243837226,0.0003367500019302718,0.2074661882011794,0.00538012541673924
6.892186255857626,0.6875009200102121,77.32524696012953,3.4295549234895324,0.15373451179439823,0.008980670374317807,0.006674705491850709,0.00038794148693838094,0.20594777529362163,0.006113492118617741
7.099038303988425,0.701986832949641,78.98373544158072,2.1334046050006417,0.15891997357984045,0.008406041415664582,0.0069135382677430425,0.0003696656288979747,0.20414733831825846,0.006312376420704827
7.306988898656198,0.7387641975207243,77.56297820128432,2.538318553524666,0.1647401802265578,0.008612681743947616,0.007181819186809912,0.000383944388191764,0.20683261060484376,0.006712442751349636
7.505192570188437,0.7135781176562297,77.76196272206876,0.7501063952424034,0.16914022732950057,0.008036603559218173,0.007392942191075604,0.0003622892799586828,0.20824907661588718,0.00744514582104003
7.710921559917902,0.6779131439720747,77.56701324937319,2.92886605821103,0.17602584720557518,0.0097790791420845,0.007707397527105889,0.00043543374479942216,0.21175269426026508,0.004545260444350627
7.879344030152309,0.7198080645185092,77.57433835441682,1.5745195785456896,0.18283359944430214,0.00897049393231481,0.008017444811510826,0.0003965089683469547,0.2123334300046616,0.005163892391872841
8.068045215126237,0.7527139399149793,77.62326045671871,1.1725397638772308,0.18814756711804154,0.010147420829156747,0.00825357514131902,0.0004319586920420973,0.2137481585520753,0.0076655787069551526
8.3522944205869,0.7442415210754677,78.67086597010014,2.2582651932443314,0.19409565888431715,0.009601321465925607,0.008526357084830098,0.00040593440547216907,0.21593722509597027,0.008841278898770448
8.564299928351627,0.7209235474651305,78.38707216848296,1.9595319777610385,0.19958316780026858,0.01152455165937514,0.008771346174691667,0.0005104851801923267,0.2168299580440801,0.009367840403616887
8.805777088300166,0.7927387874399262,77.04780986032642,2.128431088864967,0.20452323451855098,0.011834884554121473,0.008994480333692918,0.0005217671428787682,0.21836292207992503,0.008221164434953672
9.00227260946931,0.8273925999762202,77.25930886490215,2.260851350890351,0.20924220795894244,0.012105791202461299,0.009216800903073788,0.0005361214567060533,0.2198071596363099,0.00905611018447028
9.241312393293747,0.8438853993803321,77.19793573595243,5.206019961674437,0.21481893864075569,0.012588577510130728,0.00947021150220714,0.0005550951232275571,0.220054794082389,0.009508912200910494
9.43871287829128,0.859351451353891,78.44889119054274,3.47889153021871,0.22008878623462066,0.01412980513651034,0.00970829583287516,0.0006294422516170713,0.221460799598702,0.008361214778722662
9.719071595668883,0.947877229167602,77.23674577167193,1.648784999863873,0.22372327778495066,0.014139872621651691,0.009885302589495656,0.000628767344075758,0.2229027577465092,0.0059168491535619774
9.979729745437135,0.8994172384011201,79.00809205282998,4.492180173740945,0.2282960919342027,0.012193687321174582,0.010104151840975076,0.0005521418235828043,0.22241881174576447,0.006714329398373811
10.190894049215157,0.8598383006975482,76.82837308611565,2.482891076452307,0.2348792363656608,0.01306066065263752,0.010404125101258304,0.0005965795148799084,0.2243799245132708,0.007570160076726121
10.428605545156783,0.8295739488781367,77.0351460635138,3.773420794620939,0.24142540525226125,0.012957733526326726,0.010702448084076239,0.0005978450029601156,0.2274037791181526,0.006671684323971492
10.64911281744524,0.8327783141921347,78.9395823322619,4.321537163775087,0.24528741982356933,0.013516512767913347,0.01087311321994185,0.0006219568600929228,0.22859015020951653,0.005765578393239681
10.927060632837115,0.7866241166543337,76.1023137971706,2.3680592635586732,0.25146208770923206,0.013942168752339541,0.011161296244271968,0.000636824232970193,0.23136299806442132,0.006626645646777436
11.081867079843196,0.7862944568351897,79.08090403241884,2.5506670521409034,0.2573608272035256,0.014359753584957743,0.011431938057097399,0.0006664644150598539,0.23283734468982026,0.005843511073042673
11.260282476462674,0.7746418530175027,77.23683193098184,2.223861466199478,0.262883927331685,0.01501940730091767,0.011689439198148232,0.0006934301457194654,0.23395479870021574,0.00695846581158422
11.484196238583072,0.8218935433977997,76.95278210503798,2.571643146977564,0.26757221855286334,0.016255762118509244,0.011910538635963426,0.0007454800887874899,0.2372231764745721,0.00750805853474762
11.667146469833018,0.8073516371709916,77.86706247831657,2.5280472612792413,0.27317224169590004,0.01667111271263405,0.012168784905882891,0.0007638848433728082,0.232823077761044,0.008340902459110363
11.851837949444553,0.8786973575480885,78.51132002233652,5.310137117356527,0.2782074069205018,0.016464509324637732,0.01240134940402105,0.0007616017540578196,0.2348449360323269,0.007398639009022864
12.07507752815963,1.0131798748292211,78.45875949628716,1.862710220954107,0.2845472464164137,0.016511447078961655,0.012691078398211434,0.0007646642991545815,0.23662512912983996,0.006602174962566599
12.232360179979896,1.0142601499090662,77.3772758001154,2.4854951380039023,0.2896349259098211,0.017754108117749703,0.012926925447054389,0.0008312572905881722,0.23666349999243552,0.007357106259356123
12.411570348683414,1.0305125337235521,77.50288446375403,3.0962581751905356,0.29632487213289044,0.018936569573503446,0.01324020655968002,0.0008834541472207078,0.24052056231974706,0.008261961271673852
12.571736906795136,1.0445396632854873,78.1065284475962,2.377644416710798,0.2997920642643728,0.016984570603839334,0.01340047582647253,0.0008028969706808376,0.24257935280359222,0.008927522244816409
12.802222787769779,1.018841119887523,78.92097626066608,2.7644337026653663,0.30579407456907687,0.01635906226394989,0.013681499663387692,0.0007757988610458056,0.2457052519950945,0.010363083775063587
13.012619919270312,1.0625870973601093,76.16154920547044,2.1559664880110088,0.31117673940282403,0.01577629174984345,0.013928861753681243,0.0007483162230470798,0.2482364622159389,0.013154730906444183
13.23592431927822,1.0566819930588176,77.90955768013438,2.141950361419845,0.31666010653001697,0.01536608275498319,0.014184455238372421,0.0007343121762254936,0.2505325276016239,0.010414639985974045
13.415259536560063,1.0600223236198802,76.80201688389613,3.001745109090581,0.3226592949035798,0.0164987274949572,0.014465518817823065,0.000787601964930754,0.25137810653971304,0.01078765088135995
13.670829249991815,1.2258509741559294,79.37541989339552,4.166459949666064,0.32937092360376535,0.018020133835580984,0.014773806205419612,0.0008537266239903299,0.2527375770387252,0.01013199953619722
13.915290202151331,1.2088766023855362,76.93086439503261,2.055112046096711,0.33539071839934065,0.018433264733903214,0.015051481482776444,0.000880484441971326,0.2539333609710926,0.007661913039733053
14.10394506553285,1.2123648857653324,76.40828309596819,2.36403850884261,0.34042281386483014,0.0210726105637541,0.015290348976118062,0.0009870251895571487,0.2563776262092989,0.008877688077789965
14.286673921299775,1.1938882283842065,76.84318427291637,1.9479469806478047,0.3455041432034475,0.02026504034073973,0.015524383541811088,0.0009603081293639377,0.25815695031629726,0.010378454981244928
14.47884427473615,1.207771058701264,76.69391657542243,3.3360213106269443,0.3506994751202779,0.020391818472703216,0.015770551997306124,0.0009696160946466681,0.2595618311990725,0.009342654767383963
14.807276932337505,1.2411655361526421,78.00107736818791,2.3687176835034722,0.3577020335549381,0.021746738041948425,0.01609269179610575,0.0010378076235497845,0.2634038951037648,0.008852751087480565
15.062115580556878,1.2582636847452262,78.88700719429941,2.078766391828856,0.363525168625726,0.02036416598180704,0.016364010523427057,0.0009730551034053644,0.26519588274765377,0.0091923696023468
15.233914194551962,1.2907961934443892,76.6418172886604,3.8549234597352524,0.368356446786413,0.020515000516987958,0.016590523430840182,0.0009723574573378403,0.2629897270843469,0.011005899682098658
15.497732483762661,1.3559455475845275,79.6095909001405,4.581544648022016,0.3734035605366196,0.02047499541637578,0.016829172721054966,0.0009663267704406263,0.2653689921641274,0.00878215553777879
15.676501984034212,1.3869719563382397,79.14640423655018,3.536926363131,0.37937760648848495,0.02085014553267039,0.017106904152484288,0.0009796307514271514,0.2662317184142933,0.00857380174886674
15.956743956018206,1.3995605033553533,77.57011002000898,2.361908542932637,0.3866168199797807,0.020942679214883235,0.017441871484292916,0.000990830025605695,0.26781556416595415,0.007951109712046742
16.237326241176227,1.4070163024955202,77.35012431240665,3.9634234247701308,0.39374341907885274,0.02170942224879816,0.017769770452576533,0.0010199506380516668,0.2706910533419438,0.009282110015101997
16.486065149679394,1.380611624951551,76.18730219600197,3.0259394231197905,0.39848391537377775,0.020932308053147386,0.017992985238723818,0.000990364503004466,0.2723461166201953,0.010056381620432233
16.693489845539478,1.3780119578645387,76.56415824128301,2.8193248324467564,0.40447493384683425,0.02040511679876414,0.018272299011473557,0.0009589070240119681,0.274022305875536,0.011184801353607101
16.86664958518473,1.345833208583649,77.63604376583825,1.8894815103077003,0.40971324382957197,0.021485289956216604,0.018516576095877934,0.0010054614007210295,0.27626179071281404,0.007313769005094415
17.057843445339117,1.4072739146225246,78.49456254891271,2.190103017097819,0.41607944598045565,0.02188357016312426,0.01881148019660534,0.0010285828949330295,0.27993294643571687,0.009846684918455093
