,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.5877264985170587,0.21522892605864088,0.03722086320668548,0.006864594075774887,0.0006714383331103482,0.0005374792585447478,0.04883048269402043,0.0009259890091844707
0.01,0.9401449428183175,0.264635337663969,0.04991722338239431,0.008035846469377782,0.0013514670534864476,0.0007660441307454876,0.05020579892409399,0.0011890669756730431
0.015,1.1514120888204225,0.19712927449842002,0.053211451886313,0.008841684386965941,0.000953923390162131,0.000556594191232751,0.05150400242131381,0.0012729010458131316
0.02,1.4025907396939652,0.17365329466287804,0.06447867801895506,0.011840017674417473,0.0012557281343792879,0.0008250510751433786,0.05227690553349573,0.0012914009614294422
0.025,1.5067031544285159,0.19077450933074236,0.07484973105167621,0.015252070127454958,0.001960179997530718,0.0012784681347084064,0.05217919613537425,0.0015519318051480343
0.03,1.6457790749638281,0.24593476601992587,0.0779998854062636,0.01741883461444432,0.0012797170637051441,0.0008950602176710324,0.05308752282423505,0.002350822656600207
0.035,1.8168761306710448,0.27141903047128957,0.07893972846119492,0.01803036901096547,0.0019120275983410366,0.00126229363517559,0.05341199901724517,0.002727230006244859
0.04,1.9281717068970665,0.22616106502910965,0.07810566661439466,0.016104032008561923,0.001560352711486195,0.0011913075786995331,0.0536909509366713,0.0017981804348651627
0.045,2.1408296735620724,0.3082995805101532,0.08927254414773617,0.021839556101402917,0.00197774966845802,0.0014834910976740145,0.054607997702782254,0.002860837533719457
0.05,2.244973266500149,0.33678527731708935,0.09048949935431502,0.025207023473189205,0.0020164542666293583,0.0014628770942248588,0.054616764188143915,0.0032927932520704665
0.055,2.3387577040847622,0.2650775196042904,0.09472147924449148,0.025981691854299625,0.0018329903178862148,0.0009782456597510162,0.05493886931854371,0.0025266682242797273
0.06,2.399256827652942,0.387187261420155,0.09552147536089803,0.02854438737017453,0.001882771235765601,0.0013892295184740732,0.05351111160915177,0.0014512145617810032
0.065,2.421214657642053,0.33943839880265253,0.09811208992962007,0.024552418005409384,0.002523207727050684,0.0017744916400957626,0.05400564457386501,0.0019179400229824073
0.07,2.5757221484120465,0.41450159762176725,0.09650867469516786,0.01783110641373044,0.0025502000306260584,0.0018601507063025038,0.0557881439632637,0.003556619307463773
0.075,2.6838665952139213,0.3121129636090572,0.10653720846216788,0.025331722402748603,0.0026029826199364036,0.0017290481683651954,0.056334632106816676,0.004147592550156649
0.08,2.587734505131837,0.34763565266125956,0.09788609231631476,0.033674827095294665,0.00244318324989016,0.0019879308618311097,0.056271955856283404,0.004633707562125528
0.085,2.7910928326172817,0.4717692055123892,0.115170768557178,0.027732305152237947,0.0031904910360554665,0.002025296356827191,0.05625675935558742,0.003709279252619783
0.09,2.967226333781416,0.3943518465620144,0.1054320716847507,0.02332195771659845,0.0024573100505415517,0.0017892790518824083,0.055536747118937115,0.0037508440083584187
0.095,3.025191085996846,0.4177783690351017,0.10325299274151971,0.024397371185419615,0.002313094762300892,0.0020366650792877825,0.05784661578035866,0.007359962732353705
0.1,3.161451074286076,0.5125823160442526,0.11197429079045436,0.02671613808497894,0.002529511256701834,0.002111473663956613,0.05666418796368124,0.00518553310899304
