,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.13964307452842245,0.013340893720713114,0.0038847120983117912,0.00034693680407399245,4.8230915915566424e-05,4.035676667891317e-05,0.039339331336095094,0.0006828581776382343
0.01,0.27957949998679715,0.027424499496006994,0.007371252616731108,0.0005665723321465498,7.709315156349013e-05,5.263943608367961e-05,0.03997638510756221,0.0007639767495617332
0.015,0.42378765148245207,0.03690128280867807,0.010856175773671775,0.0009730052954105926,0.00010362190075463504,9.839908853912742e-05,0.041219946984641216,0.001246720458908223
0.02,0.5504335233983939,0.04502265946877121,0.014014154034571282,0.0012855851866266292,0.00017522291348625267,0.00013912633833427598,0.04157110351779391,0.0016645287129200322
0.025,0.641535496700304,0.05784413099913867,0.017221438532315336,0.001318036799306352,0.0002551829225494478,0.0001928544784800101,0.041744569366653245,0.0022612745460813843
0.03,0.7797251323377912,0.08398712759963983,0.020133208270499397,0.0016136109472756968,0.00028564265196401333,0.00015261600774223882,0.04234188538006601,0.0022493958636689206
0.035,0.8840783802065622,0.08567170478800534,0.02216449863467094,0.0015897076655636343,0.0003089140216249805,0.00023496993395504044,0.04195368897455196,0.0018159281268498486
0.04,0.9682041555353316,0.09513742200455463,0.024293366677681637,0.0020548900384173836,0.000351458968642944,0.0002833122403471043,0.04335722574206824,0.002354527791601546
0.045,1.0541273475487447,0.14103279402841185,0.02675275211382429,0.004030946329279693,0.00035494742521112216,0.00037246856948967356,0.04333002519806057,0.004412655064560482
0.05,1.14810772385287,0.10064744030020296,0.0277483371358004,0.002366955795610513,0.00036488183274396385,0.00030207830294874227,0.04429010254521828,0.00477359859014078
0.055,1.2697303949097196,0.11489311565612129,0.03030428491052901,0.002456129788016337,0.00044170946650729843,0.0002817074885521266,0.04460473510425866,0.005307783041019479
0.06,1.2906565407366488,0.1528488806832963,0.03319442582455036,0.0056261968935538,0.0006745466062886717,0.0005524742192475143,0.042676428981557456,0.001874833814258308
0.065,1.3742541062012603,0.16036805854027744,0.032848105962928614,0.00341005798079015,0.00040805422661662855,0.0003355006199778335,0.042847308793400124,0.0028672468345018573
0.07,1.4976205195291223,0.1994831359707584,0.03435278685084269,0.004528791836105632,0.00039908419076804173,0.0003615938143005862,0.0452071756062092,0.004348961207111578
0.075,1.567184705148649,0.19231048860087555,0.03449251529472098,0.0031709331721888074,0.00039554079933205605,0.0002922004651629701,0.04599182953150931,0.006237888616025171
0.08,1.6694693238427991,0.24123301334909567,0.0368587003742364,0.004197809184706788,0.0005125515977601376,0.0003491615344624167,0.0451401438565503,0.0043234199978643235
0.085,1.8036418266120637,0.22093904344402063,0.038233628035048754,0.005382260099608804,0.0006166022031495763,0.0005916488388008443,0.044966034993405464,0.0030203437926345006
0.09,1.8942998023975879,0.2559606066891326,0.036859562431688565,0.004789808730939593,0.0005431247493091629,0.00048546774896864053,0.04526334988391313,0.005458419752833281
0.095,1.94034012068591,0.2386561047540394,0.0431658156663246,0.008314062039552017,0.0007502707856011925,0.0006373238513509304,0.04753507193002491,0.006171992159828425
0.1,2.0582079764301104,0.36174623386026555,0.04427332830760387,0.005903622396113886,0.0009287723418869319,0.0006392346601601928,0.04476890611251945,0.004498009444393108
