,count,count,size,size
,mean,std,mean,std
0.0,4975.0,0.0,4944.54758504263,0.0
0.005,4975.0,0.0,4944.680284496148,0.3373256455910982
0.01,4975.0,0.0,4944.635273164751,0.7738449171782185
0.015,4975.0,0.0,4944.414498104568,0.9205824811505575
0.02,4975.0,0.0,4944.55956067262,1.51217257640372
0.025,4975.0,0.0,4944.708301793853,1.8113089653161363
0.03,4975.0,0.0,4944.293211182976,2.160410022821742
0.035,4975.0,0.0,4944.832247979158,2.3745590413338302
0.04,4975.0,0.0,4944.553012107563,2.331634256177558
0.045,4975.0,0.0,4944.367594078668,2.863666557685844
0.05,4975.0,0.0,4944.859468610907,3.3868336939984798
0.055,4975.0,0.0,4945.609177707262,3.808130583391493
0.06,4975.0,0.0,4944.605851367708,4.339842282844625
0.065,4975.0,0.0,4944.767050875189,4.923892935122093
0.07,4975.0,0.0,4946.342024811846,5.008355376307035
0.075,4975.0,0.0,4943.820959226771,4.457521011054774
0.08,4975.0,0.0,4943.703473133779,5.388326661742474
0.085,4975.0,0.0,4945.433311194951,5.626441032929572
0.09,4975.0,0.0,4944.876035506291,6.010682634786885
0.095,4975.0,0.0,4943.382884675436,6.740200228930592
0.1,4975.0,0.0,4946.463819134129,7.769205859159744
