,count,count,size,size
,mean,std,mean,std
0.0,4977.0,0.0,4993.555051175734,0.0
0.005,4977.0,0.0,4993.480080644047,0.37156541151804745
0.01,4977.0,0.0,4993.679927402686,0.7993068784646813
0.015,4977.0,0.0,4993.522160216407,1.219744078481924
0.02,4977.0,0.0,4993.219414453976,1.4307260137312916
0.025,4977.0,0.0,4993.849203353917,1.4994138186072712
0.03,4977.0,0.0,4994.0853206965,2.0765119969278434
0.035,4977.0,0.0,4993.64778791166,2.4598426232534263
0.04,4977.0,0.0,4993.917830971473,3.195770922558905
0.045,4977.0,0.0,4994.039854084246,2.8197453635532868
0.05,4977.0,0.0,4993.882323238436,3.3243450877438607
0.055,4977.0,0.0,4993.772392384636,3.4382560435273475
0.06,4977.0,0.0,4994.2307246437595,4.670844361074036
0.065,4977.0,0.0,4994.126715661517,4.802214639538103
0.07,4977.0,0.0,4993.63407897275,4.904634452653887
0.075,4977.0,0.0,4993.656505922607,5.271258806153019
0.08,4977.0,0.0,4993.386011698104,5.932918055787762
0.085,4977.0,0.0,4994.036306401587,6.057224478553907
0.09,4977.0,0.0,4995.6087276829,6.928340084211483
0.095,4977.0,0.0,4993.501793773294,6.407186478592713
0.1,4977.0,0.0,4993.757358352477,6.785007263488786
