,count,count,size,size
,mean,std,mean,std
0.0,1678.0,0.0,722.3163140866628,5.756756803996646e-13
0.005,1677.375,2.3499863611169953,721.5533420220488,1.1746500966870703
0.01,1676.275,2.3641282884189185,720.8331131652697,1.0956769550963084
0.015,1677.45,3.3123699780964793,721.2377960441579,1.771372249240838
0.02,1675.7,3.3983404698055124,720.0102307901656,1.8486200766909093
0.025,1675.95,5.222976850368683,719.6768281465136,2.9386869299286893
0.03,1676.55,5.007430376386572,719.3919158822948,2.8804825894351453
0.035,1676.425,5.909086874662421,718.9052351064205,2.805264942755551
0.04,1677.975,5.590685935622678,719.0746869553511,3.592671350927666
0.045,1674.175,6.2588911117479835,716.4509674128694,4.236268681467084
0.05,1677.7,6.45378044647337,717.2726422851143,3.8215201341577147
0.055,1677.475,7.739301962825516,716.2414675812439,4.709120941930091
0.06,1678.45,6.428901090448448,715.4314416563593,4.1207785525499405
0.065,1678.625,6.963964019995714,714.9560176418045,4.1351103833161655
0.07,1677.2,7.670121852406857,712.3409013247066,4.4223318830203535
0.075,1678.75,6.432091018618663,711.810139404928,4.861361150890738
0.08,1677.175,7.476072944177755,710.1246495011721,5.083892259021179
0.085,1679.575,6.6982106297895445,711.6457019937162,5.4847058965362665
0.09,1677.875,5.473420624557675,707.6179821918752,5.176773809084105
0.095,1681.025,7.8233296734502495,708.5984109001074,4.6585815465481195
0.1,1679.075,8.450117583766936,704.7595547560426,5.251657710346317
