,count,count,size,size
,mean,std,mean,std
0.0,2837.35,25.50268965201866,5020.531451372559,19.01511674691303
0.005,2837.35,27.073073007164925,5028.773148302791,27.753380324879238
0.01,2838.15,23.340896210245138,5029.341876054281,23.5792152660726
0.015,2839.925,24.501582889735186,5027.578882687968,20.541454870262957
0.02,2838.575,24.950091207890427,5031.861537868086,27.005788465905898
0.025,2833.7,30.887056454286093,5022.806486158786,45.986684581687804
0.03,2829.55,25.45075687756703,5027.371287514354,18.39425729632414
0.035,2845.925,20.890910181347486,5032.2526555740205,28.113866739313004
0.04,2840.45,24.085265205099986,5030.701951157938,26.996205855549
0.045,2837.775,25.435174010080548,5029.361291662819,24.787881293595824
0.05,2828.15,34.49009519654399,5019.379141267415,46.25331221908454
0.055,2830.675,20.974205770238544,5029.093633943636,27.46436768318994
0.06,2839.55,23.926114903154968,5020.59415238273,22.660516204638853
0.065,2827.15,24.260921410620576,5032.500740710625,25.893857535453776
0.07,2836.55,25.280934338462277,5029.674928591865,22.102367136478826
0.075,2837.225,19.31982839547933,5031.720264386362,24.212431841666422
0.08,2825.125,22.891256308569336,5030.452267034268,22.35887978872517
0.085,2833.425,26.43607432356449,5034.587643114408,24.748714594981347
0.09,2834.275,22.561582391312893,5028.766269892653,27.095812149138638
0.095,2830.6,21.935569989613462,5031.8286231763395,26.01840339962305
0.1,2823.95,20.090755623879893,5027.860783903907,24.08569007274854
