,count,count,size,size
,mean,std,mean,std
0.0,3368.0,0.0,1934.0672358953411,0.0
0.005,3370.575,2.9689633863932356,1937.477498710695,3.189589353935018
0.01,3368.725,4.57410492855552,1935.1042596123402,4.914666904248882
0.015,3366.925,6.12848540288164,1932.414234939498,7.064811344645373
0.02,3362.225,8.272560450686136,1926.7366669434996,8.737764590353034
0.025,3361.875,8.534056960504085,1925.2949107908491,8.60767024254909
0.03,3355.575,10.419133041349138,1918.601489320011,11.227606101470535
0.035,3349.275,12.50023076710063,1910.465283328957,13.927088344226872
0.04,3344.925,12.015774887781735,1906.9035530565495,11.518576797765656
0.045,3338.1,12.194576348020144,1899.3532091041664,13.856725220063987
0.05,3326.3,16.08662448058906,1887.0023215507717,17.49821607141312
0.055,3319.8,19.530646529138608,1880.4655256313067,21.29234782248801
0.06,3316.25,21.507005418032563,1875.4162653332737,22.705555503112137
0.065,3302.0,22.472775552335342,1862.041974892026,21.819858579838996
0.07,3296.65,22.606500086343445,1857.3811386416753,22.982900162944514
0.075,3283.025,21.16660104976706,1843.0028876277138,23.45463266317598
0.08,3265.925,27.430459861349902,1826.5554527476131,29.93195648195903
0.085,3266.15,24.7340210008764,1826.1126692585663,26.021620259897908
0.09,3249.175,23.854137414605287,1808.8293934464164,24.558405390784696
0.095,3245.65,24.06566870578107,1804.747563546546,26.915552374119066
0.1,3225.775,23.38692106548181,1786.6673503474565,25.049021229526158
