,count,count,size,size
,mean,std,mean,std
0.0,3499.0,0.0,2002.1583328730644,2.3027027215986587e-13
0.005,3498.775,4.13544714352911,2002.4072646512304,4.5827758144269115
0.01,3497.075,5.599393282151659,2001.3655784877915,6.688438237707353
0.015,3495.225,8.13188564249179,1999.9545920531498,9.660497765587355
0.02,3487.7,10.316031834989305,1991.2074020360542,12.25589273977654
0.025,3484.9,12.150340292797122,1987.5506363025713,13.779889563581666
0.03,3472.875,11.585108699953729,1974.3713975238722,13.567343425409923
0.035,3469.15,13.033585806460131,1971.366499536863,15.428437488102293
0.04,3462.7,13.795577143343758,1962.356918519969,15.450530948884234
0.045,3449.6,17.290578433473605,1948.6544881536397,19.444014066437752
0.05,3435.25,15.708482111789486,1934.288151738072,16.87258906696649
0.055,3429.1,18.724452681056615,1928.1577683431806,21.235491066270587
0.06,3418.875,22.396413975776547,1916.1729842596098,23.000724801847532
0.065,3399.725,26.761038939626484,1896.8036666438318,28.95364822064461
0.07,3392.225,27.221303403297185,1887.6834272352455,28.463694003420045
0.075,3367.4,24.8222398212488,1861.9134252423064,25.361141253246075
0.08,3358.025,30.81831581614397,1851.9644716666357,32.77468389878861
0.085,3341.85,36.320898836726116,1836.306736629146,36.4369060899605
0.09,3330.875,35.90885006263098,1826.4573165185489,37.571745951010264
0.095,3312.275,36.93652733111291,1806.9137118854705,38.68436165796132
0.1,3287.675,31.947382622215805,1784.368879441463,34.136633445613384
