,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.5355331947982134,0.13399841860792494,0.07775261080778516,0.009825441193276156,0.0012568840199332961,0.0004331885791480303,0.02833597496346534,0.00106407155741021
0.01,0.8166952070418863,0.15729766657776081,0.1070087500410682,0.011167817458521762,0.001770465911088294,0.0008332327316749811,0.03039288147278394,0.001200642701591781
0.015,1.0679216534424516,0.17969508402761109,0.1274828169258567,0.018171767737154832,0.004096353900383669,0.00415306914958821,0.030639474798314977,0.0009742421034256461
0.02,1.1000304305993682,0.2382313487241654,0.13722815637360336,0.015629724941412185,0.005574887878278535,0.004654766879007856,0.03244236220511189,0.0010636143342175202
0.025,1.3378015841021724,0.3362935889128933,0.14904943944738833,0.01860130528594815,0.00545385974264118,0.003419452248558776,0.032468687345545026,0.001518687512817658
0.03,1.3131966805547184,0.22438804301783474,0.16146088557625146,0.019570428385677546,0.007949163732688084,0.005655723238927191,0.033252426681728474,0.002287342098958973
0.035,1.3586448232376658,0.30724092850785784,0.16996805993042638,0.01819895444191704,0.008087965042268639,0.0059499464267976756,0.03444266157407093,0.003092376774322849
0.04,1.44396367787628,0.34343282499172084,0.17429999262845447,0.021489987585152713,0.00897016891081382,0.005566415795088332,0.034429791938628315,0.002199822174254972
0.045,1.7391979885659066,0.4047890106927544,0.18453413383711775,0.022465449183271056,0.007365966004724433,0.006127659851872815,0.03621911167770566,0.00349258925586473
0.05,1.5502385058128705,0.377135980168835,0.1887827646356997,0.024846249937154116,0.00967707473833074,0.00669470126377382,0.03575691276761589,0.004272425000842738
0.055,1.8051432851429516,0.5252565417867558,0.1892227191321161,0.016997990383331003,0.013409138318377822,0.006366274502479103,0.035218157188136597,0.0031787715791009377
0.06,1.6002124858160625,0.4345548059784246,0.1963920367674452,0.022572173100624395,0.01215511533655953,0.007542542860908412,0.03586026673402867,0.0024584786238792435
0.065,1.958592044851964,0.3954919883780634,0.20173024736102074,0.029250773440605296,0.01105688013354376,0.008340821026938991,0.03778305958894849,0.00700734986559317
0.07,1.6669375471409107,0.4796225578053207,0.2091476987682291,0.02751974638116949,0.013862285684831315,0.007348600877406853,0.03659478661149829,0.0030766342537788755
0.075,1.772502093883297,0.2741014798979106,0.2115289469585714,0.023944843945094375,0.010909130673987156,0.006320490413672579,0.04151931926325979,0.010198212046971291
0.08,1.7297488434433905,0.4300383742147372,0.22679177478445242,0.03000990271989012,0.01464604786097393,0.01057701178634497,0.04101932365990078,0.00650727207266009
0.085,1.8726762984302403,0.44684758209003045,0.23727233485601387,0.03829853188844593,0.012937216661098847,0.00722041571897278,0.0427897690861912,0.01125311507300409
0.09,1.908281277139361,0.4630451413091126,0.2286057696849185,0.021445110642548774,0.011204903748164055,0.00714952100152864,0.03726719438379248,0.0038957297387997047
0.095,2.1566389770948597,0.5342242823190716,0.22811640258718882,0.0405069299485049,0.013413008723952227,0.008140371471887732,0.03799729062407459,0.0040821481793174965
0.1,2.2115032331398314,0.4990676953817984,0.23311716124147464,0.04287141110486863,0.01206190354514804,0.006532038967629025,0.04431729754710308,0.011333983078755307
