,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,6.354194807793251,0.7028962193426639,0.385736614361064,0.050291150038987674,0.02478803023099847,0.003967543951911933,0.05935919203644291,0.0068102088663657525
0.005,6.713288800267797,1.0106647707924536,0.3888705947846429,0.02569816880400795,0.0231380574198724,0.006025379163375545,0.06126424339485399,0.008726502207568005
0.01,6.399729014881859,0.7698699902121754,0.38891346176479186,0.03736444228402983,0.024365425086436743,0.004426395736445478,0.0598737886795581,0.008156351662584103
0.015,6.5750722249292055,0.9615535958005842,0.40455956517047376,0.043670873784274894,0.023567942405592807,0.005531894033557814,0.061388198627742904,0.008276433379380454
0.02,6.837779109231528,0.49646299191496845,0.39350355497476713,0.039992561791684596,0.023885375638798945,0.005788510233776121,0.06305514572671549,0.010979943652102225
0.025,6.264227270468311,0.78540131530631,0.3947900120167163,0.05794818562511312,0.02218780398235057,0.004265273006179342,0.05907393708494586,0.008765746815810443
0.03,6.28484440083246,0.8551318839806838,0.39960426805070665,0.059937360770525486,0.024007447039330186,0.006623885340910082,0.05861103283500228,0.00834552201636137
0.035,6.927867121581,0.8336400284248284,0.37773989179413975,0.034695858411690865,0.023343475236167345,0.0058140480416924685,0.06263362040133849,0.011615137813091045
0.04,6.624909258356435,0.907630929410624,0.3868128488771973,0.039963752399001205,0.022336336910324894,0.005149487524687861,0.06464569424833788,0.00780957946111928
0.045,6.677740357239183,0.9547122977344433,0.3877873839935232,0.04771503205366498,0.02604443261389957,0.004780727451238543,0.05782499580540622,0.0052963006064482565
0.05,6.498539351790923,0.7580362385186555,0.3823046231074011,0.03602028205652296,0.023770583678792475,0.006385344110136462,0.06288167455615366,0.0072441840972375954
0.055,6.28751097489898,0.9049937269223907,0.3862475286789005,0.04594348286193486,0.02182918387426292,0.003613273343181462,0.06172439695721175,0.008439011064094622
0.06,6.660582350751848,0.8992265986246684,0.38433141479773225,0.03147143515383065,0.021068587432380093,0.0035639136089942484,0.05950693478703104,0.009877464297350699
0.065,6.362303337187052,0.9924478601478055,0.38527534804112934,0.03551666798318531,0.022377829507722928,0.004938764922443772,0.06217627202526795,0.008024352569272836
0.07,6.640637661388018,0.7670845916913004,0.3788427692555278,0.031207850832065648,0.022228799549908446,0.004695825095185099,0.059714536737532145,0.007286024700089533
0.075,6.53007738826083,0.8088806734129169,0.40591422476662037,0.04574086800252635,0.023414877350080902,0.0056062586612642415,0.060694893337818,0.008423778764131381
0.08,6.5389077893757275,0.7104501965574537,0.38896801009241555,0.03524206895622374,0.02508135343368737,0.005682092583376559,0.06393395769812933,0.010557033825732847
0.085,6.382944753206035,0.6952919396753002,0.3759278047776144,0.03346432455057463,0.022010374335238402,0.004203348954127083,0.05837713966105075,0.0070011427697599165
0.09,6.798587562609823,0.9357826486472534,0.3754509748167087,0.0368637205555748,0.022548136198206323,0.003908482935948693,0.06247949458988863,0.009733682005253007
0.095,6.6450207954981835,0.9615438311577877,0.3808720909176991,0.043942746238504686,0.022700999776400596,0.006335547010372154,0.058731199477996876,0.00854040857958563
0.1,6.24757762872404,0.5476728064372314,0.38232913986813,0.042177576485800734,0.02295434868857448,0.005271560206749207,0.05862775285275011,0.009603625332471758
