,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,3.7765955546734795,0.9362702995793728,0.19304646076960758,0.024369673956325864,0.0034267515603641774,0.0014495528620466576,0.030872997823681147,0.006840374442260728
0.005,6.626563297707358,10.209505266120651,0.24712456130052868,0.25997561471188596,0.01078339061837407,0.031178417585496384,0.046901975643656627,0.07075506636006634
0.01,4.193885142687149,0.8343551380930986,0.19953654216134997,0.0313613550720171,0.005102128650704801,0.003306427125825356,0.03071954587755409,0.007365854735468173
0.015,5.043388448257025,3.928357883539828,0.2251275222113204,0.04527490263326529,0.008319967498017227,0.012146239910422286,0.036082969282925106,0.02331077161420099
0.02,4.025126846654847,1.238256385482853,0.1932969817420817,0.03418065713013145,0.0048908877303408035,0.004514096603732329,0.03065170330413326,0.006088305834607914
0.025,3.6198826379590963,0.8760823598685801,0.19636813242098805,0.029466943981261172,0.004375719506688124,0.0024093815180164274,0.03248709703042566,0.008897005948903426
0.03,4.019537375569053,1.128057386338026,0.21760059264744616,0.03790131947767072,0.005257877678287799,0.003512761943015816,0.031156333339945285,0.00821728074987044
0.035,4.098295517903168,1.4469624089793656,0.19666110143477958,0.025712572327203736,0.004417970387454425,0.0032366710488271042,0.031354756176110936,0.008553557613456542
0.04,4.458631627837488,1.5149451519013735,0.2078600269530459,0.028237947447147964,0.005868578203883519,0.004346814287038222,0.030752465377325677,0.00436373635664997
0.045,3.538582551613372,0.8560483865713058,0.1935392197964713,0.02072546776185748,0.00432314889374614,0.0025195326527820785,0.0331983897034511,0.00914123967434344
0.05,4.252524054389828,1.1099802534751444,0.2049479167974099,0.034647316315199704,0.005436392154596912,0.0031117352527138802,0.030023693897156995,0.002847230687248591
0.055,4.513281130128162,1.8123795129546245,0.2076042563310519,0.039751038610188125,0.0039709050567862236,0.002702694061055261,0.03162493276196124,0.00892744268836777
0.06,4.175626151934489,2.5478732196477307,0.19478969089123693,0.03989336416517877,0.0051726968247498865,0.0063528669001882985,0.031620767281992104,0.007456017906245048
0.065,4.881867695630775,2.319125923286491,0.20381232056256476,0.02050917742576096,0.0069232064133307476,0.004762711023745656,0.03555449362338501,0.017104860013511834
0.07,4.221829604076356,1.3720737764363988,0.1994020024487609,0.034706297366141725,0.0056956528551885014,0.002833170875451582,0.03157890589404773,0.005626635601592112
0.075,4.08795173713712,0.9277301621558794,0.19959354413990088,0.02927534169168274,0.004794019540594625,0.0032400769014214303,0.02981604959792285,0.004231043488055516
0.08,4.365514399521942,2.710302570432955,0.19634790765609558,0.02653671773234286,0.005432595773172672,0.0031366140719343754,0.03431775475910985,0.008180229959199444
0.085,4.8347820374158195,2.9818596471765804,0.21658440663039574,0.042031447623783066,0.006839306260748028,0.012558712795715079,0.031642142592408024,0.010085998232474469
0.09,4.078400255826513,1.3725539880046864,0.19439692368427683,0.03392010689515777,0.004731927510497126,0.0041687668692787965,0.03342397409909136,0.010872457924781689
0.095,4.740197782789805,3.2275864196329853,0.21860712946309366,0.04066167318002814,0.007966584654731934,0.009255789086009918,0.03464653780142905,0.011182253095147959
0.1,8.16337526127467,17.41277351866323,0.3483488280496194,0.5914714408477052,0.023887946973925267,0.08060897151590045,0.04700698335512529,0.050527824593373516
