,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,3.6411894767425195,0.6204036951202415,0.3494925920226345,0.04535845117422818,0.01957529080092236,0.0058852929052517836,0.04900851746905592,0.010010932389074684
0.005,3.422600405131596,0.617208540979071,0.3365944310220145,0.05301324833806629,0.01775705840749204,0.00489154921325543,0.0459672772687275,0.009087914640641787
0.01,3.691477560310549,0.7394754591674416,0.3373619531387603,0.04432032652225653,0.01898557561521305,0.0057918951191688614,0.050489646526919375,0.009389902567214226
0.015,3.600365421405095,0.8578892146623589,0.30333265482222227,0.03812657331296588,0.017394840917885727,0.006862622865499812,0.0438808099578,0.007379467584898425
0.02,3.3575155177142655,0.6607827311402379,0.33787159477065426,0.05869392570188868,0.018624781247567005,0.0050190143047168624,0.04478115031691224,0.008877959307983314
0.025,3.2926031055933493,0.44495948189909545,0.33495547082719224,0.03824606584060984,0.019230477230147855,0.006279594707364645,0.04456910271281549,0.008794743564983378
0.03,3.3832483480275584,0.6583451796104149,0.3288025356809409,0.06574297500044977,0.01703120679439648,0.006401958521079038,0.04829560736292604,0.01043946258267793
0.035,3.40529694371999,0.5957260503284401,0.34869932587030283,0.05637473376856787,0.020314505824158544,0.006137933676577488,0.04886790944131083,0.01335468571253455
0.04,3.251425284661446,0.565131823769626,0.329438195219809,0.044873746683987546,0.018499262317019993,0.005695657220327284,0.047612086864849454,0.009277891698431327
0.045,3.4781825694971973,0.6464721881720292,0.3339433627329299,0.03949801977136535,0.01879085792173376,0.00610231706383948,0.04369196762474683,0.007614846546275478
0.05,3.4157392170652883,0.687542574874801,0.3291762438540279,0.045552983955618465,0.017485951057762662,0.005147608830046835,0.04987316129316589,0.009546824977675082
0.055,3.3943037115774835,0.9392600273741256,0.32807605905704157,0.03989694013646841,0.01766823819741612,0.005871540454438735,0.049029641855802886,0.00783389573766359
0.06,3.659152488918168,0.8654435256771472,0.3496066365848821,0.0570681281288674,0.01986951296955237,0.006145876084150272,0.046445912728704616,0.008711810717143852
0.065,3.5702527673962137,0.5988560321811363,0.34301860615330676,0.0650324144136929,0.01769674145667493,0.007502805215212484,0.04334783704185014,0.007864604981110569
0.07,3.6041532242607155,0.8187434645930445,0.3340712511457544,0.07589549071167963,0.019649125984551034,0.009485286371790337,0.047581093591856354,0.009401673508743753
0.075,3.5123798995646047,0.731545907785705,0.33291680719804606,0.0443312224164457,0.018003786354195018,0.004713713165587455,0.04866940033571179,0.010068878145704577
0.08,3.5408697518350083,0.6666285534834673,0.33910854071398694,0.0679615179586455,0.019007324778690184,0.005557239578425996,0.04752172241146842,0.010403789543852685
0.085,3.475390621110661,0.6172318261035513,0.34427064832058835,0.05290910633786956,0.01856687513691905,0.006681596030713035,0.046589565995547734,0.006179708746949932
0.09,3.4383207352054477,0.518050519881917,0.34003632489048397,0.052157232836175314,0.021591032195014785,0.006502886588162692,0.044389147331057435,0.00916903681600981
0.095,3.6384528379078267,0.6482322103768843,0.34134600104753093,0.044188483551249644,0.01753588632984112,0.007076499132626241,0.04572040981574144,0.010203870978127097
0.1,3.7315309041202456,0.9772799308930399,0.32422308253507925,0.054334925642450675,0.01846546159535357,0.005842266079702854,0.05127519507579047,0.008941140824387912
