,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,6.129905316832125,6.428630562949129,0.5226247957556736,0.43341624477315044,0.10155801439155401,0.11076702234978109,0.04038965857849251,0.028940939327451648
0.01,4.942516290305254,5.460976105350756,0.4333581505226641,0.3582834814765972,0.07485389646255221,0.09127478563158054,0.038805052042253346,0.020519452541614126
0.015,3.503659212004474,3.300232110726869,0.3583031042991691,0.26020227881512453,0.05954391487014686,0.06476518587525325,0.034571335318227245,0.014300680636005344
0.02,3.9608720722043076,4.21456708445785,0.33996718263969905,0.24244738433891905,0.050263699038573306,0.06361153195612287,0.035756469062017904,0.018301357466744012
0.025,5.805709031754416,6.8105452106977244,0.4353665741951496,0.38776504193806227,0.06931278499598138,0.09624780738789111,0.04617978472126865,0.036834984081694284
0.03,3.243045383766443,3.2190404584374153,0.3294518933462886,0.30320577744350113,0.0564547712729371,0.07956715602105355,0.03359209628729538,0.007323326797468437
0.035,5.831130254581031,7.036809973558989,0.478091252898248,0.4500307311504074,0.08906755238104438,0.11570631409161079,0.0510827371870497,0.05106607108103208
0.04,3.728660197640667,3.5266277342316754,0.34249965966986257,0.25039066842964075,0.05661507272397963,0.06839689086237892,0.034887683627391405,0.010821476615003833
0.045,6.18702611606774,8.056538210052953,0.412593213168456,0.3164529063806536,0.0669413533484888,0.07613142115440785,0.058578769432952905,0.07357369138038372
0.05,5.809703931147116,6.322302036907579,0.49875696369631745,0.39992211913228437,0.09238784326390961,0.10630504615691386,0.04406051835675081,0.03130107333436295
0.055,3.6979985754154887,4.598453478814827,0.35873360084261685,0.2659273655186884,0.05908429894632593,0.06973443605327966,0.039625661622065746,0.03188378591613982
0.06,3.2117922491845112,2.5166016699367217,0.3358508814371142,0.22274692636555188,0.052742450898972705,0.060641330971472014,0.03351592517684675,0.0032069622722937746
0.065,4.126908964833818,5.334270547999254,0.3611244530991587,0.24618967848260107,0.05558202667306934,0.06135092310058522,0.04138361891027548,0.029383007485746824
0.07,3.776266078827039,4.83911812438455,0.3596927649623613,0.2733208586632584,0.06139971365858413,0.07166242651771332,0.043119610355814623,0.04174283384892479
0.075,3.0889402341209964,2.4674970891488552,0.33523827439751774,0.22729917638029462,0.05828430090839125,0.06517664560688292,0.036245230871088455,0.009117613487189284
0.08,7.405468996946472,8.079112283462253,0.543145685331421,0.38960199914893306,0.09764388886431367,0.10528848225436038,0.055376901277422806,0.05275916266792966
0.085,5.745875285844581,6.2524208574907,0.47561976121029836,0.3480905453483777,0.08817354553005646,0.09106269198856712,0.04744157839917349,0.039750230768072006
0.09,3.5233765780763884,3.935903005843563,0.35336124601239716,0.27805644732844353,0.05373739777819151,0.07212665329542549,0.04046939587827643,0.025226882091105834
0.095,5.626864460702729,7.566816467504265,0.34477463614782944,0.25565483176713777,0.05142288188447534,0.06432337883596502,0.05009073828996191,0.04950250216236702
0.1,6.160643818945338,5.8341375791086945,0.50727526085733,0.38862982237518495,0.09642644424098405,0.1018814543203433,0.052815259003587564,0.03517964298641038
