,count,count,size,size
,mean,std,mean,std
0.0,4042.0,0.0,2646.6564750352168,0.0
0.005,4040.175,2.5709172263251467,2644.105171063553,3.3520061641672214
0.01,4038.975,3.1662280397975127,2642.1362559371546,4.484903402517989
0.015,4034.9,4.366539438350084,2636.151087039737,6.291141850458827
0.02,4033.1,5.197632597191207,2634.0159707255884,7.566387149298552
0.025,4030.6,5.295377761881171,2630.177783664355,7.736413898395816
0.03,4025.025,7.921044673396858,2623.040394017695,11.429910783255503
0.035,4022.75,7.715286192076158,2619.0438427698423,11.069262388538373
0.04,4016.0,9.240379612581693,2609.9234659425706,13.386476468859286
0.045,4013.55,9.47317400035625,2607.6165433665847,14.604300779578857
0.05,4005.5,9.818872461248105,2595.3687053107774,14.690451867218316
0.055,3998.725,10.614425356138016,2587.3009880730797,16.15302428872631
0.06,3987.775,11.521412618162268,2571.1668445880077,16.543884039612657
0.065,3982.625,11.716058451587958,2564.2756660541504,18.404948623767375
0.07,3973.825,13.501922939971294,2552.2678336544545,19.001198827860293
0.075,3962.725,13.406824706765905,2536.38039102693,19.864525155038283
0.08,3954.725,11.729838130345302,2526.5913546809747,18.38226877595474
0.085,3945.45,18.260156990927907,2515.154503408988,25.361817381849647
0.09,3935.95,18.991158536648115,2504.4882221602606,28.23524029729306
0.095,3926.5,20.550126333132173,2490.874850989917,29.245430797850986
0.1,3914.85,20.716090612285182,2474.5852309973075,28.872976989773026
