lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
mean,std,mean,std,mean,std,mean,std
15.527211270262516,2.4465752931251536,0.12989900566517437,0.013295968840356704,0.005981759936999979,0.0005096760683473424,0.04843428719801115,0.002680150537884715
15.694382394078593,2.701473178428789,0.13826604130927897,0.02133590293486672,0.006454842527820405,0.001360600576779623,0.04781151466515437,0.0028817713302394916
25.20093181648877,9.136656748842894,0.21934382890725587,0.11479620747189899,0.012392185334559888,0.008889671669299623,0.04886603338463143,0.004599329541119784
30.81115536235098,12.91785984616491,0.28878606988499944,0.16706113480219092,0.018007993622567397,0.01291381677193548,0.04924351231108597,0.0061603494434737316
34.65072670734183,10.788352681781992,0.3264604796713543,0.17640096582110218,0.021167507109441965,0.013917389013044264,0.05067294594183454,0.006352591024897115
36.47061856496424,11.17824711349089,0.35170969605843927,0.1662351052613473,0.023181537292471584,0.013333202612427791,0.049672668069733895,0.005535491855802832
37.381083173173565,9.387275652502243,0.40532847698675567,0.19374458722173762,0.026933784938184747,0.014289516139336336,0.05208932296729417,0.008861801586166423
40.36023377183877,8.734834029254747,0.4172902125978881,0.16607717490069662,0.02820698506697843,0.01302163552434909,0.05227820395900492,0.007708341137858657
41.36252131938641,9.716320851608803,0.4496507547391869,0.18363932249914178,0.03060472039554104,0.014438753886679489,0.05252790464148156,0.007565162960498564
41.1354722834393,8.785725812329968,0.44577274656014837,0.16119074606694747,0.03070607869904731,0.012659515997252605,0.05451759274784172,0.009369478421000292
41.462027623770744,9.793693205896158,0.4472153474664145,0.1574395241007275,0.03056839052079412,0.012478289496286139,0.054228424310353886,0.007355505069699078
43.6993398123073,9.542449533894494,0.4823034310878908,0.1682725645799049,0.03340368065123834,0.012806712036575177,0.056268660195832196,0.010982947480364477
47.01689022112532,10.413495256555377,0.5372249211441698,0.1711750210491341,0.0378747550763278,0.013327736758154317,0.058788627233787825,0.012218939087727703
47.711735558288986,10.899680500440825,0.5322880715642676,0.18739473556026598,0.03779357287113276,0.014405976176530532,0.0571963248810316,0.010885005948058777
47.08412289088936,9.231193984484479,0.5583641462103535,0.16039259678411247,0.03934909298038895,0.01225105929750628,0.05588234574624216,0.008035854467534482
46.58335847940866,9.36954138578413,0.530500026259312,0.1491206153938928,0.03766872724679427,0.011635194342270538,0.05562087713550111,0.0071836862695495345
47.307459962216235,9.80220060338031,0.5974488318330453,0.16599539347846157,0.042254118873227574,0.012995088255242941,0.060978919749139625,0.01265826250119512
49.240794101128095,10.039245132667219,0.5914871248702035,0.18529481610648277,0.042030389365263966,0.01437161578096019,0.062251303736418274,0.014948283443504002
48.75909677662729,9.542632378133842,0.5942490531372833,0.2069374266155802,0.04207749832642065,0.016131492808734157,0.06064282470018639,0.013764461774270317
49.090059199528255,12.041923858419901,0.6050298807695956,0.22069626246121868,0.04281805741094775,0.01735347753118345,0.06026301317122203,0.010914549622297431
52.18377062297087,10.280364034016614,0.6584167092515896,0.18109599826702485,0.04717003027095897,0.014073439559697759,0.06572865926668645,0.020249739943730208
52.90701007536863,9.437315479900443,0.6838479674287294,0.16424598599941226,0.049127975011046446,0.01319901199005211,0.06898397165337308,0.015355077783034242
