count,count,size,size,components,components
mean,std,mean,std,mean,std
2244.0,0.0,749.2228009396771,1.198364490607514e-13,1.0,0.0
2245.1,3.1780497164141397,749.9268068295606,1.8949987236123584,1.0,0.0
2245.3,5.034326612809746,750.3943940252473,3.87945774415885,1.0,0.0
2244.4,6.095535707019979,749.6584111683976,4.640621734337646,1.0,0.0
2243.7,6.5157927802805045,749.6464873857858,5.201906742321828,1.0,0.0
2243.2,6.014796569941312,749.4846716603121,5.117344068017577,1.0,0.0
2243.1,6.935416353759881,749.4502575638694,5.433158252324617,1.0,0.0
2243.5,7.663042621715099,749.089665410804,6.211557737940545,1.0,0.0
2242.9,8.530338015967871,748.8672781590811,6.8703578945104224,1.0,0.0
2241.5,9.264628073124864,748.1575862432089,7.199713192920974,1.0,0.0
2242.0,11.274356350191843,748.4507949553705,8.28185194329534,1.0,0.0
2242.1,11.367106540853355,748.4950967307554,7.999129960900714,1.0,0.0
2241.3,13.081369279330902,747.9679007308214,8.982261312306004,1.0,0.0
2240.9,14.216187955988765,747.462804015913,10.002281651943195,1.0,0.0
2240.7,16.7136005828919,747.8364526920395,11.133442031525796,1.0,0.0
2239.4,15.58631878710728,747.2462513489845,10.815789550588534,1.0,0.0
2240.5,14.128379635015161,748.0332064029758,9.806990798604064,1.0,0.0
2242.5,15.522385269166735,749.438218419149,10.892712085615873,1.0,0.0
2243.0,14.039626459101791,750.1609535501391,9.202574912257209,1.0,0.0
2244.1,13.093255261138589,751.1390255711892,8.518799476344203,1.0,0.0
2241.7,14.735067771212396,749.7779816956802,9.202061055461991,1.0,0.0
2242.7,16.445532997004246,750.339413561469,11.010361238241941,1.0,0.0
2239.3,19.782427668121134,748.9242646255062,12.139630614129217,1.0,0.0
2236.5,23.148074073955556,747.1095788291389,14.391189745572024,1.0,0.0
2235.9,23.853487981611597,746.657104784403,13.991639420789888,1.0,0.0
2236.7,26.28074918600643,747.2565623262947,16.04941241399159,1.0,0.0
2236.6,24.093337022689255,747.7348444474009,14.831223896153926,1.0,0.0
2236.2,24.983550143600045,747.4121772005246,15.822126650925174,1.0,0.0
2235.5,26.75506182637845,746.9112244267116,16.78533127679897,1.0,0.0
2232.6,28.304691405411145,745.5375676021788,17.263429362851696,1.0,0.0
2233.8,28.216622366572825,746.1238189723399,17.338079841261205,1.0,0.0
2232.6,27.833632732920634,745.7601932137497,16.758816484365713,1.0,0.0
2232.3,28.111089152384924,746.0240995621084,17.399619288975146,1.0,0.0
2231.1,30.0904192947412,745.3391958985834,19.318891876295833,1.0,0.0
2230.0,30.411985941218784,744.9028478013149,19.96046093252083,1.0,0.0
2228.8,32.33092774556413,744.810300886984,20.274945486510855,1.0,0.0
2228.1,32.89191052185594,744.3770950507596,20.881775220807047,1.0,0.0
2226.8,31.839179218901563,743.8813995185628,20.119292935176702,1.0,0.0
2225.2,32.41330316740678,742.6305119872952,20.33537830416029,1.0,0.0
2222.7,33.27678536824801,740.8765166733602,20.554980136421097,1.0,0.0
2222.5,33.2106074085441,739.9482833625452,20.58613789954492,1.0,0.0
2223.4,39.44954583600002,740.7650237784156,24.01707935274206,1.0,0.0
2221.3,38.029374611388675,739.6393464586938,23.284189840502197,1.0,0.0
2222.1,38.35347297036983,740.2630631942031,23.732696791321377,1.0,0.0
2219.3,38.73284566531787,738.7126301681081,23.818858413041628,1.0,0.0
2218.9,40.6842858006763,738.471912330553,25.4398078635972,1.0,0.0
2220.1,41.18103662825619,739.624607804536,26.277809937362658,1.0,0.0
2221.6,40.213872675428256,740.800127592929,26.78246889735922,1.0,0.0
2221.0,41.271459064749976,740.1668848239053,27.873675715792146,1.0,0.0
2221.1,40.407507553258796,740.5198918955449,27.043138355280487,1.0,0.0
2221.8,40.010554163176046,741.1844991424712,26.91719231740629,1.0,0.0
