lap,nlap,netlsd,portrait
25.330766262500322,0.2277039897830198,0.008707640388834443,0.04414384814884406
246.4254122478273,0.8048054215838321,0.031561005457612236,0.8615011852737122
243.37727097141462,0.9362381121923808,0.03955653075446055,0.8585694183731994
235.95562020155808,2.0836668689142477,0.2514411185852415,0.966179108510099
235.20260338962765,2.0487127376444882,0.24607753921114647,0.9679329619780945
178.56550775024442,0.6247200550328564,0.02693131998069264,0.5282693666923113
184.05138952093162,0.4768895582693309,0.014868889196490969,0.5217673083405059
36.459671123220176,0.23656554421116324,0.013964018003816558,0.08711619728103234
20.76326909161066,0.15303549215039003,0.008323362372183922,0.08271151980204319
235.8426651056639,0.7607445355208573,0.03264853717602814,0.8464172524449448
240.03285532537274,0.7335835689451832,0.02445418227121905,0.8300431708769211
247.5361056676875,2.112157709079164,0.2515162611441569,0.9663200671760743
242.07409380555367,2.124455608155384,0.25492508812095094,0.967692341131287
183.54606667055586,0.4450474776724872,0.02077977855141558,0.5419212905114323
183.82040370575598,0.5092440434430817,0.02582917884047243,0.5048264515880179
36.4188838029977,0.9648355005252982,0.06831069931293667,0.27505241196586083
25.27393885814366,0.909805835009916,0.06194490404195384,0.27024294301558044
221.32912008278936,1.73161999856121,0.11331822490961026,0.8095152607972149
221.7742441423043,1.6364692537685153,0.1010145614879284,0.8114779243850055
204.93090541487322,2.235208878677147,0.3071061322755067,0.9584961466226687
202.3561422894328,2.3850756408266247,0.3208883979133455,0.9551742933405432
164.34240085042114,1.4585785769056645,0.10454905599282116,0.24098777380416397
155.1068799141715,1.1603747007708705,0.08851864206643678,0.19838398155178588
45.00607052895595,1.0875837666867605,0.07781547038371274,0.11346205370616182
41.05855236769728,1.090418258351588,0.07784922697135106,0.07800344127924506
217.41508028347138,1.6557022975388438,0.10775662965017618,0.8242438785141095
208.4605526130009,1.832302514822122,0.11671569380735558,0.8004835589783958
217.95063242569668,2.3336523348801474,0.3168434203723937,0.9655814485905159
220.3931188636144,2.2730773558424193,0.3083682461669647,0.9656943050398619
