lap,nlap,netlsd,portrait
5.37435755336341,0.040964295009113486,0.0007909760111906755,0.025990203532879237
58.323567711900864,0.4326629132080344,0.011758236988405037,0.11246854418884605
58.056543319100626,0.44400108226393786,0.01129480753615739,0.10523680167204219
63.64286361058405,3.892669282296008,0.6311045885647762,0.9334800568884207
65.44591254430917,3.8907895219789195,0.6058480823568098,0.9346871134846664
49.3750732945804,0.5139205942829588,0.024974397761585172,0.18026371707393563
48.23217531889693,0.5153855857956644,0.02445502194948376,0.17672415343221573
16.49229702069419,0.06999394880230618,0.00032468161355015784,0.028170705245659414
17.306033287060767,0.06723864866289551,0.0003687923104688165,0.026736357633527736
58.80044611504537,0.6366418334508825,0.043972263399008504,0.13722263131438683
58.75236798283833,0.6372053332178725,0.04395420701850536,0.14058601040522012
62.519095162952794,3.6431827064363014,0.5011902226337589,0.9366416171884839
63.73611683604878,3.688969973659624,0.5387769416278312,0.9354766627811211
49.1585554578225,0.4141261235862631,0.013659948261271034,0.17024633795497157
48.379615810007046,0.4140479255420673,0.014635065609739473,0.16730897358617397
21.86708917463231,0.8063543774755639,0.09244316919586607,0.25607458860070154
22.039044125406324,0.8086574628919762,0.0926792077439298,0.25115372343551184
50.63135999798931,0.7344920633828731,0.06009771420991372,0.11767912339565391
49.86886844238797,0.6583897903788797,0.0489349253700378,0.11590886950005422
58.46040080386644,3.127650165772293,0.3947974026984276,0.8606257616471218
57.15480399100903,3.5252032223034973,0.48602317923997596,0.900105018553726
53.381039848036565,0.8650352656157587,0.08719048577057041,0.14391570426608535
52.78727102648053,0.8581199180257111,0.08701801877026169,0.13505251836114895
28.049737196238066,0.26997587590088246,0.012515618281792193,0.2458645705817626
29.68399191431678,0.37329066069324984,0.023859340760681545,0.24519263280643627
51.68597148504559,0.7367542459838268,0.06735539971992356,0.12352577866551911
51.64204642562678,0.7293359329563516,0.06722098343789862,0.12019061962853149
58.26542510149822,3.5790973389933542,0.5078435610686056,0.9149007634986863
60.10030268825649,3.565225133618446,0.5077597484519951,0.9139447767273527
53.37787240545051,0.6549071779889606,0.05138597034666482,0.1513829443767625
52.14491671606391,0.6607244975269424,0.05219456951552666,0.15217199997015443
19.563662452820623,0.273173938766462,0.012697444133729021,0.10512631956770875
20.36923616424109,0.266738836063612,0.012851924981723906,0.09803685974764437
50.391733115068064,0.6298720381423816,0.04554416215388952,0.031853332391349055
