,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1.3523509534660663,0.6173630442103846,0.024403812571555564,0.0034426766737913387,0.00014391426511025632,9.744271301701977e-05,0.017642209034414356,0.0006043134477307266
0.01,1.8890861402538472,1.4384443988270883,0.030292796285460194,0.012446944501416573,0.0004645025133069485,0.0008359684393854536,0.018919170707965918,0.0018148221786707403
0.015,1.942351698377945,0.8873365474979804,0.03030045806143385,0.0051631217961262575,0.0002491507044661581,0.00035188209281183583,0.018870413696711587,0.0007811460731223767
0.02,1.699817014807915,0.529377738513419,0.0304832768610959,0.0025279475346000058,0.00019854603738650618,0.00013722804334363796,0.01870426818727467,0.0005051926582476122
0.025,1.907708184888855,0.6977759736053546,0.03355219434805315,0.006837666550474772,0.00031686186520626946,0.0005512136585704509,0.019262809405519228,0.0009121750362361866
0.03,2.100226492914062,0.8687148038269945,0.03446546421127633,0.004546404823855175,0.0003435935770682573,0.0003959135009518461,0.01929702551005579,0.001479727887104862
0.035,2.48290232490971,1.0133249689812793,0.03659333852681622,0.006066576187002434,0.0004339336147413342,0.0005574286874569411,0.01918338770104814,0.0011586144722519217
0.04,2.4158614935438276,0.812598372780132,0.03961183212746,0.011487921480316915,0.0005282209136851493,0.0008445940006024726,0.019703759722440012,0.0029953825390308057
0.045,2.301508798528699,0.3984913201173887,0.03735128436060366,0.0016125410507517263,0.0003206699273332681,0.00015301475822176712,0.01878612509315429,0.000722633680401152
0.05,3.5546059858310164,4.978778487354619,0.06023295276490877,0.09508944436505407,0.0016390590880581944,0.005884318531431925,0.03393260270510881,0.06561347287464742
0.055,3.166161580960721,2.8905874683658395,0.050653110220189715,0.04806750052846287,0.0011385945008275907,0.002941121345731309,0.025469311394165785,0.028010396505080696
0.06,2.8509645948036804,0.9021505190991401,0.04405181529930384,0.013248282832297854,0.0006668710805087025,0.0010584806428220316,0.019712183008349034,0.0011982281129920321
0.065,4.213179810034226,6.325299867368163,0.06598406270715607,0.1044054441703569,0.002314593794683034,0.007806941289158236,0.038202666537592196,0.08661315093590752
0.07,2.6592562581364647,0.48472687255051133,0.043449040055076174,0.0026316918824397305,0.00044995873231001875,0.00043275029858564663,0.019207711040407152,0.0009720930893787614
0.075,2.9216807517828682,0.5866543165448321,0.043811372334492046,0.002928900693373812,0.00040926484636869795,0.00028940166939754353,0.01942462473023132,0.0009217603866261445
0.08,3.119952331708698,0.7057375975778885,0.04418507252261805,0.0026518606445000187,0.0004500237228191372,0.0003510060105908892,0.019444823750486763,0.0007422881618624836
0.085,3.3778540913621087,0.8656472658248178,0.043837124178706076,0.0028186343704523394,0.0004847557877057473,0.0003080980955125488,0.019543538824052246,0.0015245235880853355
0.09,3.1708142990688644,0.849758434726096,0.045086879337980106,0.0030817450895332865,0.0005347373601884848,0.00041319516768732083,0.019358648223699575,0.0009183959000516649
0.095,4.332798666843325,5.448954630025718,0.0694205716532938,0.09615206293557314,0.001976152642065389,0.006047746095173553,0.037643425763707605,0.08261845933485809
0.1,2.9134267250497117,0.4995091784617824,0.04673017839761827,0.0040400586705201654,0.0006083740378091161,0.0004633360010158979,0.01951287221671035,0.001308690849670535
