,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.5738974247419322,0.18476126620066557,0.015379037286817476,0.003390573533865639,0.00010075701952286358,5.574393456183087e-05,0.03827381458263212,0.0010261817697542412
0.01,0.8361877572554366,0.20761507126779183,0.020968378501364734,0.004102099195410346,0.00014290809221078975,8.612370769221676e-05,0.03979922940577775,0.0011032301068987528
0.015,0.9122407258506293,0.11766240616779393,0.026490097196820654,0.00326121066011663,0.00019682144112882159,0.00012019739050086892,0.0403162497461847,0.0011915206769702595
0.02,1.106654035198797,0.11755617636623397,0.03141423370275703,0.0034258571281163023,0.00026376196833108307,0.00017064836743304284,0.04105806647129122,0.0012010881128675234
0.025,1.2295596002592366,0.14629490590859354,0.03380738923196157,0.0032950273200542924,0.00027428590484820817,0.0002218744942487648,0.04188053719934528,0.0012740546332956687
0.03,1.4255533705079126,0.16502687872618857,0.0373604511391582,0.00443870473164866,0.00034301883677101543,0.00027793489026859184,0.04125595186400023,0.001153551021239929
0.035,1.5802226693557846,0.14242971403970528,0.04094346277335844,0.004671015356276103,0.0004905265832454359,0.00034993465366573763,0.04137550411957375,0.0012389929676770548
0.04,1.8055203684192314,0.12074504887540964,0.04452002308138584,0.006740617324723853,0.0004695190094847382,0.0004275577976806411,0.041772457664010526,0.0015011769192653595
0.045,1.7894739992006126,0.12180612752475695,0.04860674609662554,0.007488173931277352,0.0005730391812725363,0.0005032195902098173,0.04239715450214629,0.0017118620924535008
0.05,2.1073047805150047,0.20202727251342933,0.05130373886452775,0.008215664796396582,0.00035434776499995686,0.000399607202435099,0.041734032218922884,0.0012540656429552992
0.055,2.0869191559594977,0.2054001749341808,0.053739989272466496,0.009055286205549547,0.0007170159361674421,0.00046619161855596797,0.042723233747798586,0.0017343153402158856
0.06,2.220369905073689,0.20239561843002718,0.05996634903183358,0.00976039561596274,0.0010325934875220853,0.0009368775369876885,0.04283803919954508,0.0034575863020895633
0.065,2.3505611778636197,0.2190603168500297,0.05529962339235003,0.006003302424554666,0.0007630047265821873,0.0004659805365932968,0.042048007822367964,0.0015070561040045523
0.07,2.4591297433736004,0.25854714994290773,0.06456318701202773,0.013166262929816937,0.0007620891577388527,0.0006332810569192167,0.042959284261866335,0.0019310993941303266
0.075,2.737853283407543,0.2545515042416164,0.06503986994638931,0.012051369301544572,0.0009664905115638565,0.0006896276135935356,0.04259087016272595,0.0024774378474596848
0.08,2.6412801847460456,0.22716425072050897,0.07034201494188916,0.015090288643388974,0.0010429850415783718,0.000823233165242343,0.04300204318306841,0.0020265404594089816
0.085,2.7709658173172462,0.3061964306569962,0.07026826375000998,0.014366721401355047,0.0009429767515393639,0.000696752999109867,0.04349732690507028,0.004825401171929451
0.09,2.757515485051664,0.25688684874181567,0.07025816452411067,0.014098607409219269,0.0010344502310186572,0.0005956865335087605,0.04223657730090997,0.0013461556627493063
0.095,3.0494373689653798,0.3687655825325461,0.08221260283200507,0.014539339615770424,0.0015561510667951054,0.0011712925760910856,0.04328050852375487,0.002576966913055672
0.1,3.0298463060599032,0.36598281357971674,0.08310604585763312,0.018629057332900986,0.0015377399444808412,0.0012191286276695614,0.045088930706285925,0.0038638158835812273
