,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.20625423660590297,0.018928043945889168,0.0033226170887958317,0.0001719406840806006,1.6807295878135127e-05,1.3074040903320147e-05,0.03609509478862049,0.000899348318034561
0.01,0.38468026073946826,0.03289754925716843,0.0066859392233696874,0.0004593437202887033,6.339172042361939e-05,4.420142354957149e-05,0.03727292754619529,0.0011405579783787508
0.015,0.5744559579257421,0.05481406513676187,0.00973156064090384,0.0005762205407064231,9.872977297149535e-05,5.1811943668122e-05,0.037674832020119425,0.0011476661641652648
0.02,0.7304317924456385,0.08225639763646742,0.012828553627901251,0.0006912405339559583,0.0001513837190302696,9.229808230395143e-05,0.037959313484815904,0.000942905721782008
0.025,0.8604239961623488,0.0633227190201029,0.015752270873380853,0.0021060734425945777,0.00014207654327155327,0.00016040959476775504,0.03866900722812779,0.0009636266263193219
0.03,1.0310530393518538,0.0674973849608444,0.01766997708959954,0.001752382721075576,0.0001533837062002421,0.00012074958274896609,0.038584736459525884,0.0010286154169559022
0.035,1.1612872088768973,0.08795161872898191,0.01985639501140963,0.0012633251950873695,0.0001932592219015711,0.00013849689033903047,0.039238177954773044,0.0018721071821665319
0.04,1.315486747409192,0.13549269871466788,0.022025605085404323,0.0014043783890510602,0.0002828058167086871,0.00016515886874932247,0.03952476674796161,0.0011771439736290273
0.045,1.4318860805690057,0.14013257092716686,0.023528240735446758,0.0020129836076857857,0.0002608917920264819,0.0001646230716638036,0.039447659313100215,0.00142665240609252
0.05,1.5991736324045853,0.16643285864993146,0.026333778683729953,0.002184222262053106,0.00033907380376791644,0.00022353482526181047,0.03970746763221142,0.001514474244311911
0.055,1.6650130927146463,0.18580895496303046,0.026199222122289152,0.0020375719830730593,0.0003127862069438449,0.00022063733272967273,0.041367498930216275,0.002297280209544656
0.06,1.7172280880179904,0.16438549408464734,0.02848755869715313,0.002492828318027265,0.0002583834610238814,0.00014717120254392727,0.03994556595790176,0.0019019546727743566
0.065,1.9051680787971332,0.1773563699485491,0.031063088246738986,0.004130725085640715,0.00040771002232676304,0.00027973080058037446,0.040632755295878425,0.0016804208764520689
0.07,1.949162083921371,0.17797006242000202,0.030653238694607114,0.0030591597701306334,0.0003184155640853445,0.00022803330754753498,0.04226632038370645,0.00412099826011325
0.075,2.0340222096923917,0.29879221071818,0.03299845316261073,0.00440293397189238,0.0004665150973960538,0.00022446358519920574,0.04170410383571897,0.002550143903410433
0.08,2.1523897532163163,0.21040328135197667,0.03439824148773566,0.005840403451439449,0.00043625184697297154,0.00020808801202194146,0.04146041162430064,0.003436307578558631
0.085,2.380301824944124,0.31036758957741917,0.03537496943415045,0.0041220807934466575,0.0005365084175173146,0.00032781876424366305,0.042190028047219434,0.0031427091517228704
0.09,2.355809694772156,0.23928395385797244,0.036963710839856154,0.005787517984484382,0.0005194847906742708,0.0004382153094908426,0.04225202539081847,0.0032671507505964707
0.095,2.368585998668642,0.2488481228958507,0.03813244182788883,0.00509414704999779,0.0004614623521325176,0.0003373665584828424,0.04355585176189676,0.0035914069831201687
0.1,2.4199211793400925,0.3133220701753219,0.03875957673692335,0.006586177978765793,0.000525438338236845,0.0004544902028426497,0.04174818000315113,0.001701637519100303
