,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.28485233774702656,0.012511474832106378,0.010452034486410263,0.00040073960041161404,5.854598146231118e-05,2.834665431644473e-05,0.019695348456120698,0.0007715479425264028
0.01,0.5062930410383378,0.021372797635008503,0.019365882845515076,0.001178294337621991,8.686207845646407e-05,4.341001315802738e-05,0.021628603473312934,0.0007552422041112616
0.015,0.6861987006540295,0.036201978278764466,0.026007834436037814,0.0011250561182967675,0.00013688716068369314,6.048096996501631e-05,0.02225432900689362,0.0005238933120993846
0.02,0.8694601659953015,0.04282356049422295,0.033074099001749555,0.0016393636970302035,0.0002016356874038395,0.00013633081707501856,0.02303593015654605,0.0008275472376165159
0.025,1.019246877759323,0.06048700942470712,0.03813389286056833,0.002277479007122147,0.00022756483456299052,0.0001455815625949332,0.023033367613531353,0.0006088283518036246
0.03,1.1647118658675404,0.07184616891969461,0.04342853331877127,0.0021716541087965567,0.00027853582104336383,0.0001450319875735939,0.023603075195170502,0.0006253164836129088
0.035,1.2702734135486287,0.09697225968233393,0.04752036169153088,0.0028021070423297147,0.0003866321435890504,0.000251856528049502,0.024045370501220752,0.001012323689041994
0.04,1.379837926858852,0.091781558577391,0.052421840894103164,0.003004973354706703,0.00043271942231414814,0.00022757547285522266,0.023941084622836138,0.0010369914943229414
0.045,1.460594833392541,0.07648749920739485,0.059452836152892374,0.003747962156923414,0.0006138012559422465,0.00028100836705307946,0.024555590722132266,0.0009107301694165181
0.05,1.6156365582557553,0.0958147582808318,0.06139824813608239,0.002939996222863003,0.0004427819838921266,0.0002534939416544672,0.02521716039687181,0.0010673081266608286
0.055,1.7265990616898506,0.13370484683065564,0.06700335558508028,0.005480859370148921,0.0005814347360741146,0.0002694685731393485,0.025561304325007285,0.0010567978642061495
0.06,1.8544897641270761,0.19132239994215694,0.07003502128164499,0.005061292935157964,0.0006363518482683613,0.00028553537090026006,0.026261264693509097,0.001510902857368819
0.065,1.8883480677666153,0.1292843422514406,0.07233852408534955,0.004637536620416052,0.0006939611174015296,0.0003685152616222636,0.025812989483531945,0.0010892123675575905
0.07,1.9730764569863901,0.15165128466336106,0.07818302603926705,0.005139533090909011,0.0006820602887299217,0.0003831130748592352,0.026404418876318732,0.0015652206720209757
0.075,2.049964784482935,0.2000934845613305,0.08032871833919308,0.006319677954025444,0.0008620591532117604,0.00044702893379201087,0.026585327195037995,0.0013074599477771363
0.08,2.1217179177650847,0.15158312141942887,0.08198540938378274,0.005143875357659833,0.0008589894271299172,0.0004239073474073307,0.027644405946781338,0.002491929861124323
0.085,2.2437195658761633,0.18685366261993183,0.0860731468011747,0.0043330388685320275,0.0008093328675915359,0.0004431116391876735,0.026887402194597086,0.0013282507962245145
0.09,2.3320808854609725,0.20800300918008793,0.0878104810035952,0.006261035170226666,0.0009848149451348054,0.0005650428247317076,0.027889524862676464,0.003021290044926895
0.095,2.423031690647562,0.25208122327710414,0.09213646380254736,0.0056377648345156605,0.000995634678672521,0.0005739012891981005,0.027988279220904334,0.0018910772118136427
0.1,2.379566280334099,0.22446317721596634,0.09536273997278391,0.008803216486917405,0.0009072535044510304,0.0005219146585747966,0.02834608376023514,0.0022753202573393403
