,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,6.429376919868514,0.8124869561389936,0.3071985634595541,0.0327746168327295,0.015184521799896636,0.0035957593835873975,0.040522010963218655,0.004681595261837645
0.005,6.626546140812688,0.8086144505786581,0.3151747016302064,0.02709084717003807,0.015160030085495671,0.0028468464293702443,0.04109105724207869,0.004709381806385683
0.01,6.540309594384086,0.9972295941802864,0.31511120843672746,0.024783861398635487,0.015929034112778663,0.0032646251534665396,0.04005173532057571,0.0052274613252695995
0.015,6.589454154718316,0.9619330848497196,0.3034577625605763,0.025179462210908915,0.014278738653246146,0.00410542905219741,0.04101694472769877,0.005070002447459644
0.02,6.838878540231984,1.024124903230247,0.3064239720956384,0.0322294329882605,0.015242471875782482,0.0038866427049407417,0.0406446613497988,0.004036724566281556
0.025,6.943210540381996,1.2062131134997351,0.31640621124655943,0.024793723104643752,0.015299776349216624,0.004166758207167675,0.0395977712049131,0.0028132359279629286
0.03,6.9006791538051315,1.0240645412722167,0.3070071770046612,0.028976879801238968,0.016244259149939294,0.0044829111357555925,0.04168858749301381,0.004462902787941279
0.035,6.67719538300572,1.504023841574059,0.30715272817802736,0.024733543620354355,0.016764745447265184,0.0033498662654923472,0.04217425559518529,0.0051130733039867135
0.04,6.631456399937223,1.1840834524047654,0.3210312686745172,0.023869900402346225,0.015710911411919708,0.003487067788641765,0.04126948130859998,0.005184808579156552
0.045,7.07555433542853,1.0403499564768854,0.3132570995006192,0.02595547571001305,0.016276452325328795,0.003200404745883061,0.041534764661165506,0.0051790991424335514
0.05,6.5402705875127864,0.9987585212811757,0.3090285405708699,0.024200593263004482,0.016163718245429726,0.0024912112304767567,0.04388276636621495,0.005194909968881366
0.055,6.524666747308022,1.1300294986897141,0.3162586746700382,0.025401788107625015,0.014866373205503654,0.0028567055884147156,0.04447819088218891,0.005531363080620257
0.06,6.537532247179368,1.126487829521204,0.3127914889359594,0.028270536222974724,0.016226747128876545,0.003944858487291003,0.04261601078667622,0.00599645299216815
0.065,7.121093654478235,1.4348567099487,0.323972906810112,0.02791248507182925,0.016815018217329034,0.003456919447938893,0.041967749124580137,0.004814823774221574
0.07,6.541096868516651,1.0622971646255626,0.3226351934046773,0.028259842559572288,0.016084147911046124,0.0040505614050860735,0.04408328079295462,0.005517583936019004
0.075,6.855709352614172,0.7674455579237641,0.31505573163051837,0.027162868488360956,0.016262531187778293,0.0031067222375832045,0.041365060521924804,0.004304520361396267
0.08,6.58445855628238,1.1187917682825366,0.30310840847038595,0.02169460313179455,0.015660083016874347,0.003054333129478825,0.04094112118526421,0.0046754394043356145
0.085,6.714004214999591,1.0156039785385031,0.331690212681858,0.03298809674943169,0.016575197010203806,0.0033716859082004347,0.0424477006967637,0.003807013214904813
0.09,6.4769143870275006,0.7326856493479106,0.31301631159468507,0.027604899259843746,0.01623170423539543,0.0030608149736558866,0.0414487480687996,0.0031916672183718155
0.095,7.389796957895901,1.1567741141376096,0.32193375327042323,0.032610854072351605,0.01621663593154054,0.00399158459246722,0.044225053840983616,0.00782492637250466
0.1,6.613401813266469,0.9303685899653704,0.32816784214153566,0.034574783694062354,0.017952767987928952,0.004203542143522486,0.04142141663770995,0.00439924640574122
