,lap,lap,nlap,nlap,netlsd,netlsd,portrait,portrait
,mean,std,mean,std,mean,std,mean,std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.6572569115115339,0.13599805697305706,0.08013118562637048,0.008385224404755061,0.0014318147962856084,0.0008810376926670691,0.02013157932397219,0.0008144993094210611
0.01,1.041886593854641,0.2963559582790763,0.10247654650813702,0.007952250023104882,0.0015687373261426632,0.0012046182357829877,0.021443353452426685,0.0006290303228300415
0.015,1.2003135630633905,0.30311080751633296,0.11859763854858116,0.015427904966882915,0.0024429125842094024,0.00101335827063219,0.022162988239234866,0.0005571680687248842
0.02,1.3734437434545357,0.27568545086309665,0.13870750763367898,0.017408525731769358,0.0028307083608210127,0.00127213051061416,0.022852137250911876,0.0006140732024839844
0.025,1.388421362668218,0.3584295537400216,0.14666942876964836,0.01853202328512868,0.002574345815320613,0.0012046894687462455,0.023109873161407214,0.0008652674958296703
0.03,1.4654738727933396,0.347012730312221,0.15388169576799907,0.020626077239760274,0.0034774755741463575,0.0017415622152381844,0.02343446921940289,0.00065898856772228
0.035,1.807182299711044,0.4754858295437065,0.17176385968092028,0.01928765197221053,0.0032834306112943202,0.0017249071819206436,0.02378009981716609,0.0006139991343122739
0.04,2.0206056355390696,0.4720453035077329,0.18246741896676294,0.03406790387239532,0.004614312265489839,0.00214103036683689,0.023934649603437837,0.0010536237421676427
0.045,1.764171278347306,0.39819537209974726,0.18080348834639512,0.028529267395125475,0.004538550751558063,0.002423281001485525,0.024289004055112355,0.0009569453540691718
0.05,2.0942821683219655,0.6300311804820368,0.18928082000053903,0.02448556554264696,0.005907027895886317,0.0020131642286397274,0.024845028093784957,0.0011405766056939207
0.055,2.032203647337102,0.4926375159826891,0.20491678134197083,0.02414362031085199,0.005197330998572745,0.002270229865567559,0.02525662453758227,0.001557111959995919
0.06,2.580265457622249,0.8638604062984111,0.2129218458120868,0.03113855502603495,0.005438732803372388,0.0031856075135156163,0.0250271915659054,0.0009107143613001519
0.065,2.225579017423143,0.5830689398737664,0.22029890317427844,0.048188613969960103,0.006938236216942312,0.004220726235795844,0.025153291485162804,0.0011922131900475568
0.07,1.9070695473057697,0.4259256882370071,0.2094530358961658,0.02670095172755119,0.005623388815155338,0.003111098855274123,0.02518772209649739,0.001056593155717337
0.075,2.444924935757154,0.734583213708578,0.21118456312442505,0.03430575297584244,0.005380559329769944,0.0024720234489470035,0.026297978981721336,0.0017557706545132004
0.08,3.0262577078183543,1.0684813067270074,0.2260149408283519,0.028584927553766595,0.008228864902592888,0.0047809842807946465,0.027715131738731337,0.004232226728545207
0.085,2.7806773613523275,0.809297572197165,0.22891757751853475,0.03803170598267368,0.00757486586449099,0.002984004520926688,0.02659704606354594,0.0021894169111984297
0.09,2.978426725279941,1.5176360310373447,0.2293309882153285,0.08295347442494175,0.007757290731289675,0.005266191871126754,0.028594323926300118,0.004109137464893512
0.095,2.6630020100200835,1.101982334094404,0.23923468000658382,0.04223742830789435,0.007259858384352269,0.0034212091625489393,0.02806049155328259,0.002525054046014525
0.1,2.7160855479641044,0.9557686618213088,0.23113814691759632,0.04035592341963414,0.0078024340539836505,0.004212034442727705,0.027987393968501622,0.0021322280815250275
